replicate	window	start_ps	end_ps	width_ps	R2	mean_local_alpha	window_loglog_alpha	minimum_origins	eligible	failure_reasons	normalized_violation_score	D_excluded_from_closest_rule
rep08	1.5-3.5 ns	1500.0	3500.0	2000.0	0.17122705907860813	0.047443101901372714	0.17306147659236026	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	165.13510715744886	TRUE
rep08	1.5-4 ns	1500.0	4000.0	2500.0	0.03463190860697951	-0.02503967481378336	-0.022672350727651138	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	192.51747220788198	TRUE
rep08	1.5-4.5 ns	1500.0	4500.0	3000.0	0.16898289109274944	-0.030654974219726887	-0.09388825161388328	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	165.7635780926356	TRUE
rep08	1.5-5 ns	1500.0	5000.0	3500.0	0.21989564350683377	-0.017009334432861532	-0.1026923951606568	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	155.61523175467886	TRUE
rep08	2-3.5 ns	2000.0	3500.0	1500.0	0.25625267300480714	-0.1350513285831461	-0.14916013493288116	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	148.4826971396166	TRUE
rep08	2-4 ns	2000.0	4000.0	2000.0	0.6671622122219324	-0.1800380658658197	-0.34733771946701597	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	67.61167033006303	TRUE
rep08	2-4.5 ns	2000.0	4500.0	2500.0	0.7381633832074225	-0.15578272107138466	-0.3522255424499164	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	53.915457016944416	TRUE
rep08	2-5 ns	2000.0	5000.0	3000.0	0.6760335520542863	-0.11901203768536534	-0.29575956289208927	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	65.69936409984334	TRUE
rep08	2.5-4 ns	2500.0	4000.0	1500.0	0.9451465387150872	-0.33685951166457173	-0.6833378041412254	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	22.42972825170291	TRUE
rep08	2.5-4.5 ns	2500.0	4500.0	2000.0	0.8310256854681815	-0.26734628369263436	-0.5408411853351298	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	37.67459488552047	TRUE
rep08	2.5-5 ns	2500.0	5000.0	2500.0	0.6551835199899138	-0.20091468328856482	-0.3878689708146263	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	70.04335490283543	TRUE
rep08	3-4.5 ns	3000.0	4500.0	1500.0	0.6404519923273011	-0.26989923315341435	-0.46310614744593837	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	73.1494623922896	TRUE
rep08	3-5 ns	3000.0	5000.0	2000.0	0.34605903237410396	-0.1862258057398848	-0.2452547395628874	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	130.74450149235346	TRUE
rep08	3.5-5 ns	3500.0	5000.0	1500.0	0.13088842372295606	-0.10306400833192686	0.08856296881829034	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	173.30322961871858	TRUE
rep09	0.5-2 ns	500.0	2000.0	1500.0	0.9960394159217035	1.0874558982670584	1.081482897178719	800	TRUE	PASS	0.0	TRUE
rep09	0.5-2.5 ns	500.0	2500.0	2000.0	0.9969767363173427	1.0853009916686975	1.1070000469701105	750	FALSE	FAIL_LOGLOG_ALPHA_HIGH	0.07000046970110363	TRUE
rep09	0.5-3 ns	500.0	3000.0	2500.0	0.9982554738988936	1.0707543163176096	1.1039802009325512	700	FALSE	FAIL_LOGLOG_ALPHA_HIGH	0.03980200932551137	TRUE
rep09	0.5-3.5 ns	500.0	3500.0	3000.0	0.9987656015483899	1.0550280944846189	1.0968154594996926	650	TRUE	PASS	0.0	TRUE
rep09	0.5-4 ns	500.0	4000.0	3500.0	0.998899171888565	1.0341249884157218	1.0893257460464874	600	TRUE	PASS	0.0	TRUE
rep09	0.5-4.5 ns	500.0	4500.0	4000.0	0.9988955617876386	1.0298114372883107	1.0827833449323954	550	TRUE	PASS	0.0	TRUE
rep09	0.5-5 ns	500.0	5000.0	4500.0	0.9934345533279599	1.0530751508589193	1.0609990561746054	500	FALSE	FAIL_R2	0.3130893344080121	TRUE
rep09	1-2.5 ns	1000.0	2500.0	1500.0	0.9994142654412528	1.133213228175872	1.181402428284309	750	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	0.8791742635248476	TRUE
rep09	1-3 ns	1000.0	3000.0	2000.0	0.9985751413001402	1.1030557275665334	1.1434078131484886	700	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	0.43515235415828374	TRUE
rep09	1-3.5 ns	1000.0	3500.0	2500.0	0.9985544744505359	1.0777258998383386	1.1169007846024488	650	FALSE	FAIL_LOGLOG_ALPHA_HIGH	0.16900784602448704	TRUE
rep09	1-4 ns	1000.0	4000.0	3000.0	0.998550074199357	1.0495571861336113	1.0984035891620194	600	TRUE	PASS	0.0	TRUE
rep09	1-4.5 ns	1000.0	4500.0	3500.0	0.9984881449013693	1.0424232166594924	1.0851890394685857	550	TRUE	PASS	0.0	TRUE
rep09	1-5 ns	1000.0	5000.0	4000.0	0.9908663727674314	1.0670182555893597	1.0494695185932104	500	FALSE	FAIL_R2	0.8267254465137208	TRUE
rep09	1.5-3 ns	1500.0	3000.0	1500.0	0.9973450457060861	1.0865734559243134	1.0936983724600593	700	TRUE	PASS	0.0	TRUE
rep09	1.5-3.5 ns	1500.0	3500.0	2000.0	0.9980479269768896	1.0590322920086714	1.0663930116831106	650	TRUE	PASS	0.0	TRUE
rep09	1.5-4 ns	1500.0	4000.0	2500.0	0.9981588721307159	1.0289689360573815	1.0520141652255959	600	TRUE	PASS	0.0	TRUE
rep09	1.5-4.5 ns	1500.0	4500.0	3000.0	0.9981642799527524	1.0240769730158759	1.0429603892026775	550	TRUE	PASS	0.0	TRUE
rep09	1.5-5 ns	1500.0	5000.0	3500.0	0.9882335833478952	1.0548056046572818	0.9974087952829831	500	FALSE	FAIL_R2	1.3532833304209513	TRUE
rep09	2-3.5 ns	2000.0	3500.0	1500.0	0.9981419011672773	1.0226215201162197	1.0038797636587022	650	TRUE	PASS	0.0	TRUE
rep09	2-4 ns	2000.0	4000.0	2000.0	0.9975303617638975	0.9941446215358772	1.0064568732818264	600	TRUE	PASS	0.0	TRUE
rep09	2-4.5 ns	2000.0	4500.0	2500.0	0.9975538747697188	0.9952379317357232	1.0066384509590982	550	TRUE	PASS	0.0	TRUE
rep09	2-5 ns	2000.0	5000.0	3000.0	0.9841661724186459	1.0358928544822046	0.9467457186254552	500	FALSE	FAIL_R2	2.166765516270819	TRUE
rep09	2.5-4 ns	2500.0	4000.0	1500.0	0.9948849380309377	0.965898274127096	1.0063693005722796	600	FALSE	FAIL_R2	0.023012393812460452	TRUE
rep09	2.5-4.5 ns	2500.0	4500.0	2000.0	0.9955052213166948	0.9743246654588157	1.0065194820608172	550	TRUE	PASS	0.0	TRUE
rep09	2.5-5 ns	2500.0	5000.0	2500.0	0.9745849288764565	1.0272907637748607	0.9132803070792885	500	FALSE	FAIL_R2	4.083014224708692	TRUE
rep09	3-4.5 ns	3000.0	4500.0	1500.0	0.9898298420598713	0.9615758907747937	1.0081570206630435	550	FALSE	FAIL_R2	1.03403158802573	TRUE
rep09	3-5 ns	3000.0	5000.0	2000.0	0.9547742193540624	1.0309666011878316	0.8544500937307734	500	FALSE	FAIL_R2;FAIL_LOGLOG_ALPHA_LOW	8.058040490039568	TRUE
rep09	3.5-5 ns	3500.0	5000.0	1500.0	0.9042055670295273	1.0491251667016337	0.7445586804618437	500	FALSE	FAIL_R2;FAIL_LOGLOG_ALPHA_LOW	18.22529458525055	TRUE
rep10	0.5-2 ns	500.0	2000.0	1500.0	0.9991739581705781	1.1535644337110424	1.1893839802508415	800	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	1.0420481987061565	TRUE
rep10	0.5-2.5 ns	500.0	2500.0	2000.0	0.9993465656001629	1.1091147234327605	1.1648431441871545	750	FALSE	FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	0.6548061950937705	TRUE
rep10	0.5-3 ns	500.0	3000.0	2500.0	0.9985934408021858	1.0590398711466427	1.1341772246404338	700	FALSE	FAIL_LOGLOG_ALPHA_HIGH	0.3417722464043371	TRUE
rep10	0.5-3.5 ns	500.0	3500.0	3000.0	0.9950614748516228	1.0305471464164533	1.09936135832987	650	TRUE	PASS	0.0	TRUE
rep10	0.5-4 ns	500.0	4000.0	3500.0	0.9925538152011875	1.0406306014223767	1.067748994165892	600	FALSE	FAIL_R2	0.4892369597625068	TRUE
rep10	0.5-4.5 ns	500.0	4500.0	4000.0	0.9941577762829183	1.0767872311439275	1.0511166694917153	550	FALSE	FAIL_R2	0.16844474341632942	TRUE
rep10	0.5-5 ns	500.0	5000.0	4500.0	0.9917696372924231	1.1216129047313208	1.055819771509966	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_HIGH	0.6812646284614109	TRUE
rep10	1-2.5 ns	1000.0	2500.0	1500.0	0.9989656758292949	1.087746280946603	1.119900669523554	750	FALSE	FAIL_LOGLOG_ALPHA_HIGH	0.1990066952355396	TRUE
rep10	1-3 ns	1000.0	3000.0	2000.0	0.9979907089839639	1.0304966199126817	1.0759985433077957	700	TRUE	PASS	0.0	TRUE
rep10	1-3.5 ns	1000.0	3500.0	2500.0	0.9934921585108317	1.0020139984625909	1.029119468987686	650	FALSE	FAIL_R2	0.30156829783365424	TRUE
rep10	1-4 ns	1000.0	4000.0	3000.0	0.991504781709798	1.018532481457147	0.9914293567415466	600	FALSE	FAIL_R2	0.699043658040388	TRUE
rep10	1-4.5 ns	1000.0	4500.0	3500.0	0.9939859573381823	1.0630100295741813	0.9796214642429365	550	FALSE	FAIL_R2	0.2028085323635409	TRUE
rep10	1-5 ns	1000.0	5000.0	4000.0	0.988620881944674	1.1151601470007377	0.9999735116501982	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_HIGH	1.2847991641730763	TRUE
rep10	1.5-3 ns	1500.0	3000.0	1500.0	0.9983159628986181	0.9717870267455962	1.0062812976649051	700	TRUE	PASS	0.0	TRUE
rep10	1.5-3.5 ns	1500.0	3500.0	2000.0	0.9929080880180277	0.9508592595112002	0.9512245937247442	650	FALSE	FAIL_R2	0.4183823963944677	TRUE
rep10	1.5-4 ns	1500.0	4000.0	2500.0	0.9923018957453427	0.9809096805073454	0.9137163718170348	600	FALSE	FAIL_R2	0.539620850931466	TRUE
rep10	1.5-4.5 ns	1500.0	4500.0	3000.0	0.9946533676394682	1.039068339950298	0.91576018826196	550	FALSE	FAIL_R2	0.0693264721063569	TRUE
rep10	1.5-5 ns	1500.0	5000.0	3500.0	0.9832193508840325	1.1020871628547062	0.9613538824903508	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_HIGH	2.3562222663874652	TRUE
rep10	2-3.5 ns	2000.0	3500.0	1500.0	0.9923755468830034	0.9075272855012102	0.8724978380056684	650	FALSE	FAIL_R2;FAIL_LOGLOG_ALPHA_LOW	0.5925766262423471	TRUE
rep10	2-4 ns	2000.0	4000.0	2000.0	0.9943207349017392	0.9559187199955149	0.8422624088093706	600	FALSE	FAIL_R2;FAIL_LOGLOG_ALPHA_LOW	0.5931433103375887	TRUE
rep10	2-4.5 ns	2000.0	4500.0	2500.0	0.9938965654699493	1.0307039781096896	0.8699635444399509	550	FALSE	FAIL_R2;FAIL_LOGLOG_ALPHA_LOW	0.37272184903142896	TRUE
rep10	2-5 ns	2000.0	5000.0	3000.0	0.9739973202379906	1.10561801593578	0.9525628837256586	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_HIGH	4.2009116269836335	TRUE
rep10	2.5-4 ns	2500.0	4000.0	1500.0	0.9940546143918845	0.9492820008422842	0.7904270439529155	600	FALSE	FAIL_R2;FAIL_LOGLOG_ALPHA_LOW	1.1119233011367777	TRUE
rep10	2.5-4.5 ns	2500.0	4500.0	2000.0	0.9885129605526971	1.0444176656716315	0.8606474170101257	550	FALSE	FAIL_R2;FAIL_LOGLOG_ALPHA_LOW	1.3557764603473705	TRUE
rep10	2.5-5 ns	2500.0	5000.0	2500.0	0.9632020585796645	1.131569326026046	0.993905891737738	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_HIGH	6.36741905150097	TRUE
rep10	3-4.5 ns	3000.0	4500.0	1500.0	0.9809843806573798	1.106282355568685	0.9113782921096844	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_HIGH	2.803827780274371	TRUE
rep10	3-5 ns	3000.0	5000.0	2000.0	0.9594732283107764	1.1997541784967962	1.1098560386147707	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	7.175713485696274	TRUE
rep10	3.5-5 ns	3500.0	5000.0	1500.0	0.9741512844017646	1.3036658372917804	1.3368896624094402	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_HIGH;FAIL_LOGLOG_ALPHA_HIGH	5.210221322311198	TRUE
rep11	0.5-2 ns	500.0	2000.0	1500.0	0.9898116629867107	0.834357419569933	0.8665542236808421	800	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	1.272599886236669	TRUE
rep11	0.5-2.5 ns	500.0	2500.0	2000.0	0.9903025046983219	0.831701529821857	0.8332986480478423	750	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	1.3394154032500643	TRUE
rep11	0.5-3 ns	500.0	3000.0	2500.0	0.9944714440893148	0.8212568530630663	0.828613525752093	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	1.068094585482332	TRUE
rep11	0.5-3.5 ns	500.0	3500.0	3000.0	0.9963591941589132	0.7475423312048274	0.8301576747976018	650	FALSE	FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	1.6769404033577373	TRUE
rep11	0.5-4 ns	500.0	4000.0	3500.0	0.9832998609250373	0.6354447314264382	0.809135510363024	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	3.646959656431713	TRUE
rep11	0.5-4.5 ns	500.0	4500.0	4000.0	0.9114785213525811	0.5094146848551749	0.7517233990074992	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	17.21882050835414	TRUE
rep11	0.5-5 ns	500.0	5000.0	4500.0	0.8036028088949114	0.3750274824478858	0.6842487067895151	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	38.69793104272387	TRUE
rep11	1-2.5 ns	1000.0	2500.0	1500.0	0.9972170674526327	0.78899196723118	0.7453514023124769	750	FALSE	FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	1.9036536477500523	TRUE
rep11	1-3 ns	1000.0	3000.0	2000.0	0.9982164553333727	0.7866114958790092	0.7729489252809487	700	FALSE	FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	1.702907174629959	TRUE
rep11	1-3.5 ns	1000.0	3500.0	2500.0	0.9984672078196408	0.70508470354003	0.7937288340853609	650	FALSE	FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	2.2200345379956317	TRUE
rep11	1-4 ns	1000.0	4000.0	3000.0	0.980390200572698	0.5813823758640252	0.766183928279027	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	4.525510216354434	TRUE
rep11	1-4.5 ns	1000.0	4500.0	3500.0	0.8779769861796483	0.44507269909581154	0.6793598357788249	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	23.944509259149186	TRUE
rep11	1-5 ns	1000.0	5000.0	4000.0	0.7290499177052001	0.30193093892725176	0.5837649497670253	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	53.6185319808857	TRUE
rep11	1.5-3 ns	1500.0	3000.0	1500.0	0.9973821765999366	0.7787457350230534	0.7998257862022614	700	FALSE	FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	1.5728149886459826	TRUE
rep11	1.5-3.5 ns	1500.0	3500.0	2000.0	0.9977785165645857	0.6788082874771201	0.8265821703695381	650	FALSE	FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	2.3305782843846266	TRUE
rep11	1.5-4 ns	1500.0	4000.0	2500.0	0.9673739610203236	0.5356246737357094	0.7690582746602053	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	6.746809065831126	TRUE
rep11	1.5-4.5 ns	1500.0	4500.0	3000.0	0.8092348392541999	0.384225516107656	0.6293592371777346	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	37.60684474866325	TRUE
rep11	1.5-5 ns	1500.0	5000.0	3500.0	0.5968132485519357	0.2293290670117425	0.4936438216524438	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	80.02249712146052	TRUE
rep11	2-3.5 ns	2000.0	3500.0	1500.0	0.9970478504170327	0.6607357447150555	0.8829026390502752	650	FALSE	FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	2.3987434962601624	TRUE
rep11	2-4 ns	2000.0	4000.0	2000.0	0.9371546765503252	0.48628218071637264	0.7572642938340225	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	12.36918951995844	TRUE
rep11	2-4.5 ns	2000.0	4500.0	2500.0	0.6711609599567738	0.3144757716168702	0.5355493186807079	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	65.13397919948162	TRUE
rep11	2-5 ns	2000.0	5000.0	3000.0	0.3651539221775626	0.14539056987887572	0.353099873882835	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	126.31348615223074	TRUE
rep11	2.5-4 ns	2500.0	4000.0	1500.0	0.864260168425798	0.37386371455163897	0.6416831536251802	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	26.79684385894487	TRUE
rep11	2.5-4.5 ns	2500.0	4500.0	2000.0	0.3604658733992364	0.1872140305371731	0.3195660544465845	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	127.23929838371922	TRUE
rep11	2.5-5 ns	2500.0	5000.0	2500.0	0.03103946792316159	0.00976580927142471	0.10754077788434072	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	193.16015932220674	TRUE
rep11	3-4.5 ns	3000.0	4500.0	1500.0	0.051014976866336714	-0.010215729927091107	-0.06047828687046073	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	189.26016505720938	TRUE
rep11	3-5 ns	3000.0	5000.0	2000.0	0.45492886985022307	-0.1826698149272769	-0.23931687401319396	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	109.15170503298094	TRUE
rep11	3.5-5 ns	3500.0	5000.0	1500.0	0.9564880031493839	-0.36995756756703396	-0.5682874935107395	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	20.885233892847776	TRUE
rep12	0.5-2 ns	500.0	2000.0	1500.0	0.9018513807624038	0.6324382416428287	0.7688791029235371	800	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	18.8664996502626	TRUE
rep12	0.5-2.5 ns	500.0	2500.0	2000.0	0.842128343469864	0.5918134948634313	0.6407364133596535	750	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	30.838440099027476	TRUE
rep12	0.5-3 ns	500.0	3000.0	2500.0	0.8908905054248865	0.5612770654089037	0.608092050892968	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	21.296615274367227	TRUE
rep12	0.5-3.5 ns	500.0	3500.0	3000.0	0.9154150285497284	0.48438422346712084	0.5892681686200646	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	16.741558520735072	TRUE
rep12	0.5-4 ns	500.0	4000.0	3500.0	0.8563450623069707	0.42713759516942257	0.5395068166493913	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	28.36129561181496	TRUE
rep12	0.5-4.5 ns	500.0	4500.0	4000.0	0.7367833111225303	0.412829640388518	0.4785340485241552	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	52.04355087181794	TRUE
rep12	0.5-5 ns	500.0	5000.0	4500.0	0.7149523514201773	0.4250506187346368	0.44595165275854337	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	56.39362641862304	TRUE
rep12	1-2.5 ns	1000.0	2500.0	1500.0	0.8094886094314496	0.4640186242279538	0.3424001756483813	750	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	37.77140153132782	TRUE
rep12	1-3 ns	1000.0	3000.0	2000.0	0.9136211421378718	0.4577907279353732	0.39996737009718925	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	17.591444153466288	TRUE
rep12	1-3.5 ns	1000.0	3500.0	2500.0	0.947684102926369	0.38621552157282396	0.4306018224123784	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	11.74660285251972	TRUE
rep12	1-4 ns	1000.0	4000.0	3000.0	0.8663673148215537	0.3357881023397148	0.3839737266811158	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	26.838713193265626	TRUE
rep12	1-4.5 ns	1000.0	4500.0	3500.0	0.6783182422433953	0.3324845095140742	0.3151206957025232	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	63.85850915176623	TRUE
rep12	1-5 ns	1000.0	5000.0	4000.0	0.6740897943051094	0.3562748053480773	0.29223243769040985	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	64.69803903114051	TRUE
rep12	1.5-3 ns	1500.0	3000.0	1500.0	0.8819189533043879	0.3870850399223911	0.4091828066415583	700	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	23.70424544734077	TRUE
rep12	1.5-3.5 ns	1500.0	3500.0	2000.0	0.9344743721783253	0.31529250830376415	0.46310006358677036	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	14.135434392217102	TRUE
rep12	1.5-4 ns	1500.0	4000.0	2500.0	0.7943547061609684	0.2689633882180156	0.3753106554852028	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	40.959638291319415	TRUE
rep12	1.5-4.5 ns	1500.0	4500.0	3000.0	0.5125539297971371	0.27624488476015685	0.2684922854883112	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	96.89662362484563	TRUE
rep12	1.5-5 ns	1500.0	5000.0	3500.0	0.5315689124307728	0.31146639336203885	0.24439447423851224	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	93.1039953932107	TRUE
rep12	2-3.5 ns	2000.0	3500.0	1500.0	0.9486623118609433	0.33627668189892534	0.6292343136249315	650	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	11.18020828570755	TRUE
rep12	2-4 ns	2000.0	4000.0	2000.0	0.6479941419444675	0.2731234444222971	0.40464597422473564	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	69.85955628024507	TRUE
rep12	2-4.5 ns	2000.0	4500.0	2500.0	0.2576751932497078	0.28102910419936333	0.2223059798592118	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	147.75031046144207	TRUE
rep12	2-5 ns	2000.0	5000.0	3000.0	0.30374432652292593	0.32132264898899326	0.19797675976695228	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	138.5501593474716	TRUE
rep12	2.5-4 ns	2500.0	4000.0	1500.0	0.1890712997766809	0.20762771714933562	0.1718420496656558	600	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	161.49861340462164	TRUE
rep12	2.5-4.5 ns	2500.0	4500.0	2000.0	0.03499645384092065	0.23387913724882808	-0.03218961268081535	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	192.34225171110623	TRUE
rep12	2.5-5 ns	2500.0	5000.0	2500.0	0.00177019795279576	0.2916578873454297	0.017213693019339553	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	198.93505665410333	TRUE
rep12	3-4.5 ns	3000.0	4500.0	1500.0	0.9125062515170019	0.16539990030669657	-0.37323232622861663	550	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	22.097161081309526	TRUE
rep12	3-5 ns	3000.0	5000.0	2000.0	0.1703743582950833	0.25473525801107955	-0.13677764744626203	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	165.3766168659876	TRUE
rep12	3.5-5 ns	3500.0	5000.0	1500.0	0.013444944061687947	0.3062671189738798	0.024875157927182607	500	FALSE	FAIL_R2;FAIL_MEAN_ALPHA_LOW;FAIL_LOGLOG_ALPHA_LOW	196.59564933091724	TRUE
