point_id	atom_id	atom_name	atom_type	x_nm	y_nm	z_nm	source_file	source_sha256
T_CC_120	14	C1	CG312	4.990731647	5.080991266	4.944202008	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_120.g96	703b1af8fd53d30a74d3f4bf3a1f53070360f76270386005e08d7e6d5c6d10b8
T_CC_120	15	C2	CG312	4.864559034	5.006956397	5.001126491	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_120.g96	703b1af8fd53d30a74d3f4bf3a1f53070360f76270386005e08d7e6d5c6d10b8
T_CC_120	16	C3	CG312	5.102989776	4.993917422	4.880955665	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_120.g96	703b1af8fd53d30a74d3f4bf3a1f53070360f76270386005e08d7e6d5c6d10b8
T_CC_120	17	C4	CG302	5.190722158	4.904624891	4.972394737	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_120.g96	703b1af8fd53d30a74d3f4bf3a1f53070360f76270386005e08d7e6d5c6d10b8
T_CC_150	1	S1	SG3O1	4.796227732	5.083122306	5.156805329	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	2	F1	FGA2	4.949630023	5.143110330	4.842893456	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	3	F2	FGA2	5.059574324	5.153250880	5.033675344	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	4	F3	FGA2	4.790666741	4.961280072	4.917713792	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	5	F4	FGA2	4.932764932	4.875579644	5.062639421	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	6	F5	FGA2	5.057226412	4.900811955	4.788568186	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	7	F6	FGA2	5.196182647	5.068503442	4.824780110	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	8	F7	FGA3	5.150403929	4.765275346	4.985666555	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	9	F8	FGA3	5.322555991	4.881268306	4.923583214	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	10	F9	FGA3	5.210445236	4.941439038	5.100912016	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	11	O1	OG2P1	4.767294039	5.214854119	5.095023151	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	12	O2	OG2P1	4.679444101	4.995390150	5.181032810	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	13	O3	OG2P1	4.900659664	5.081842421	5.261754526	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	14	C1	CG312	4.997577706	5.068982374	4.946762710	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	15	C2	CG312	4.880592895	4.994135380	5.015129099	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	16	C3	CG312	5.110408472	4.980800448	4.885410182	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_150	17	C4	CG302	5.198345157	4.890353787	4.977650098	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_150.g96	3625c62a0da1954c05f2c25a8ce89fd780c033322f4d07af01007123ad2086d7
T_CC_180	1	S1	SG3O1	4.755071169	5.094611412	5.104106511	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	2	F1	FGA2	4.961309756	5.138399483	4.854557845	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	3	F2	FGA2	5.068731212	5.154143830	5.047521445	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	4	F3	FGA2	4.845978602	4.901696470	4.941603148	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	5	F4	FGA2	4.955148744	4.922391004	5.133297141	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	6	F5	FGA2	5.079896189	4.911603940	4.793041509	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	7	F6	FGA2	5.218895719	5.071396667	4.855251517	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	8	F7	FGA3	5.130949086	4.770110337	5.011673459	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	9	F8	FGA3	5.315141423	4.844461927	4.923377962	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	10	F9	FGA3	5.238933963	4.936114507	5.106304291	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	11	O1	OG2P1	4.700246483	5.163365674	4.984895808	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	12	O2	OG2P1	4.671038861	4.986953222	5.161315190	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	13	O3	OG2P1	4.825617349	5.180645722	5.201807075	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	14	C1	CG312	5.009707958	5.067749059	4.960332582	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	15	C2	CG312	4.895478469	4.993004051	5.031229969	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	16	C3	CG312	5.125456091	4.981998447	4.900401317	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_180	17	C4	CG302	5.202398925	4.881354249	4.989283231	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_180.g96	237d0de9329d2f7154e75e1b94b8d20dc99d256df491b1962585edd08ac5d56b
T_CC_210	1	S1	SG3O1	4.732232220	5.077315364	5.042610274	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	2	F1	FGA2	4.971506818	5.147869386	4.878791925	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	3	F2	FGA2	5.074284563	5.152006400	5.074270663	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	4	F3	FGA2	4.887832121	4.872620421	4.978252429	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	5	F4	FGA2	4.937444017	4.962456507	5.173507679	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	6	F5	FGA2	5.085820496	4.918290253	4.809540050	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	7	F6	FGA2	5.224343680	5.078264462	4.871373714	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	8	F7	FGA3	5.134604433	4.788413900	5.049824907	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	9	F8	FGA3	5.312191110	4.836916829	4.932993106	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	10	F9	FGA3	5.264340057	4.953126017	5.111812227	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	11	O1	OG2P1	4.695528237	5.071726908	4.899339121	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	12	O2	OG2P1	4.653985285	4.989561458	5.132647867	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	13	O3	OG2P1	4.766846203	5.211349158	5.095982112	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	14	C1	CG312	5.016935341	5.070609741	4.981287239	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	15	C2	CG312	4.899457599	4.992229788	5.045235488	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	16	C3	CG312	5.131819385	4.987764020	4.916622196	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_210	17	C4	CG302	5.210828437	4.889479388	5.005909002	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_210.g96	ff7ba181ddce36b5fec269c010000630a05fa87e61843c9cb6ae5b286660aa06
T_CC_240	1	S1	SG3O1	4.725726392	5.043896189	4.986430483	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	2	F1	FGA2	4.977606027	5.164416254	4.905318511	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	3	F2	FGA2	5.080242673	5.144579804	5.098759882	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	4	F3	FGA2	4.912540605	4.863380347	5.036569027	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	5	F4	FGA2	4.893313175	5.016934654	5.192424526	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	6	F5	FGA2	5.074920396	4.906182727	4.838417063	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	7	F6	FGA2	5.210100198	5.077913387	4.862979978	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	8	F7	FGA3	5.159354227	4.835338395	5.112413448	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	9	F8	FGA3	5.299589109	4.828427145	4.945108470	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	10	F9	FGA3	5.307477988	4.993262315	5.087859600	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	11	O1	OG2P1	4.743854609	5.011715346	4.842854120	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	12	O2	OG2P1	4.636818488	4.952951852	5.062266133	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	13	O3	OG2P1	4.715463089	5.187727728	5.020764144	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	14	C1	CG312	5.017242672	5.074635390	4.998894625	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	15	C2	CG312	4.893241794	4.997945760	5.057089028	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	16	C3	CG312	5.128403249	4.990428048	4.929841916	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_240	17	C4	CG302	5.224105309	4.910264660	5.022009046	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_240.g96	880de9f672087b3c73f343d26033dc31c7e6d04945e3ef56427c9859c467bda9
T_CC_270	1	S1	SG3O1	4.745422706	4.978974347	4.969351009	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	2	F1	FGA2	4.968911829	5.171415005	4.888983262	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	3	F2	FGA2	5.077382204	5.181371759	5.080554525	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	4	F3	FGA2	4.946859076	4.924513504	5.138438451	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	5	F4	FGA2	4.853851867	5.122507361	5.162484033	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	6	F5	FGA2	5.085832041	4.937984544	4.827599124	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	7	F6	FGA2	5.222972118	5.097757617	4.891848273	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	8	F7	FGA3	5.140482233	4.790921723	5.037760267	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	9	F8	FGA3	5.325147906	4.882353825	4.970083182	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	10	F9	FGA3	5.226788255	4.958965340	5.149256184	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	11	O1	OG2P1	4.809167559	4.895481942	4.864431541	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	12	O2	OG2P1	4.666506331	4.906134023	5.071255420	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	13	O3	OG2P1	4.689379000	5.108262395	4.924227202	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	14	C1	CG312	5.013418523	5.096483132	4.992737696	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	15	C2	CG312	4.894985215	5.031118048	5.069159822	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	16	C3	CG312	5.128442855	5.007872012	4.935166920	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_270	17	C4	CG302	5.204450280	4.907883424	5.026663090	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_270.g96	0bb8e714e59c30b159e44188b0df6faf6cdafd8794878db4b1f2197b15d282c8
T_CC_300	1	S1	SG3O1	4.776908532	4.920796565	4.968962800	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	2	F1	FGA2	4.959149779	5.189204825	4.897473968	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
T_CC_300	3	F2	FGA2	5.062333876	5.190352213	5.092364793	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/phase3_mm_relaxed_profiles_20260926_v1/qm_start_g96/T_CC_300.g96	fc6381c1ad4b27e5f9a79cad7e8361d93f1a8d0e253a0d934cd0410aba899c01
