observable_id	source_id	kind	variable_id	J_h_normalized	J_2h_normalized	J_tight_normalized	E_normalized	R_step	R_step_limit	R_conv	R_conv_limit	signal	uncertainty	finite_difference_status
ANGLE|A|F3-C2-C1	GEO_A	angle	CC_FOURIER_3	0.0015062898178045418	0.0011738753934800821	0.0011473739956824381	0.00069329019411535839	0.22068424043983964	0.10	0.23827806434038917	0.05	0.0015062898178045418	0.00069329019411535839	REVIEW
ANGLE|A|F3-C2-C1	GEO_A	angle	CC_FOURIER_4	0.00038400863630100248	6.2892128855291177e-05	1.3367180394368693e-05	0.00069317634613426556		0.10		0.05	0.00038400863630100248	0.00069317634613426556	UNIDENTIFIABLE
ANGLE|A|F4-C2-C1	GEO_A	angle	CC_FOURIER_1	-0.0013648431716014623	-0.00088324205588979378	-0.0011868842043410103	0.00066254565158394593	0.35286187140942615	0.10	0.13038785038697218	0.05	0.0013648431716014623	0.00066254565158394593	REVIEW
ANGLE|A|F4-C2-C1	GEO_A	angle	CC_FOURIER_2	0.00030129351583259225	0.00021933171134659647	0.00043768708380552326	0.00022077471864344317	0.27203308461353087	0.10	0.31162347032734128	0.05	0.00030129351583259225	0.00022077471864344317	REVIEW
ANGLE|A|F4-C2-C1	GEO_A	angle	CC_FOURIER_3	0.00011319741247592271	-0.00042632582309434715	-0.00026182094378701795	0.00091649765758768792		0.10		0.05	0.00011319741247592271	0.00091649765758768792	UNIDENTIFIABLE
ANGLE|A|F4-C2-C1	GEO_A	angle	CC_FOURIER_4	-0.00010182431588988153	0.00010529518533698708	1.9295251207465786e-05	0.00032965464151957989		0.10		0.05	0.00010182431588988153	0.00032965464151957989	UNIDENTIFIABLE
ANGLE|A|F5-C3-F6	GEO_A	angle	CC_FOURIER_1	0.00027187603834345027	0.00036656299162034803	0.00016653233359383013	0.00020510164065503644	0.25831018253737337	0.10	0.38746961810788044	0.05	0.00027187603834345027	0.00020510164065503644	REVIEW
ANGLE|A|F5-C3-F6	GEO_A	angle	CC_FOURIER_2	-6.7058231763768042e-05	-0.00027100812920497451	-0.00011877429530615866	0.00025977520706123189		0.10		0.05	6.7058231763768042e-05	0.00025977520706123189	UNIDENTIFIABLE
ANGLE|A|F5-C3-F6	GEO_A	angle	CC_FOURIER_3	-0.00022283690873425678	3.2283393632357906e-05	1.4937974263902451e-05	0.00049621754364836848		0.10		0.05	0.00022283690873425678	0.00049621754364836848	UNIDENTIFIABLE
ANGLE|A|F5-C3-F6	GEO_A	angle	CC_FOURIER_4	0.00012691334332967283	-0.00011031478677711724	-5.1516289059771127e-05	0.0004180621070198264		0.10		0.05	0.00012691334332967283	0.0004180621070198264	UNIDENTIFIABLE
ANGLE|A|F5-C3-C1	GEO_A	angle	CC_FOURIER_1	0.00049288235253609823	0.00019659568603234132	-0.00012009487021206198	0.00091220888425852509		0.10		0.05	0.00049288235253609823	0.00091220888425852509	UNIDENTIFIABLE
ANGLE|A|F5-C3-C1	GEO_A	angle	CC_FOURIER_2	0.00032372546710587977	0.00051339208380066865	0.00076508076432893078	0.00063340837770891809		0.10		0.05	0.00032372546710587977	0.00063340837770891809	UNIDENTIFIABLE
ANGLE|A|F5-C3-C1	GEO_A	angle	CC_FOURIER_3	1.7475864817424577e-05	-0.0001275117028840744	-0.00055981988189249157	0.00072421279474644488		0.10		0.05	1.7475864817424577e-05	0.00072421279474644488	UNIDENTIFIABLE
ANGLE|A|F5-C3-C1	GEO_A	angle	CC_FOURIER_4	0.0005115982491749059	0.00023928597991941861	0.0001440840711053807	0.00064122278149926026		0.10		0.05	0.0005115982491749059	0.00064122278149926026	UNIDENTIFIABLE
ANGLE|A|F5-C3-C4	GEO_A	angle	CC_FOURIER_1	-0.0012820645277691106	-0.001927148852104514	-0.0011437274693551493	0.00078936834483466617	0.33473507956116039	0.10	0.10790179075828439	0.05	0.0012820645277691106	0.00078936834483466617	REVIEW
ANGLE|A|F5-C3-C4	GEO_A	angle	CC_FOURIER_2	0.0010359479476367078	0.0024349142116672174	0.0011674520226809483	0.0015352894274977508		0.10		0.05	0.0010359479476367078	0.0015352894274977508	UNIDENTIFIABLE
ANGLE|A|F5-C3-C4	GEO_A	angle	CC_FOURIER_3	-0.0015840009683714973	-0.0008869748855918362	-0.00056696319287727402	0.001717960144862209		0.10		0.05	0.0015840009683714973	0.001717960144862209	UNIDENTIFIABLE
ANGLE|A|F5-C3-C4	GEO_A	angle	CC_FOURIER_4	-0.00063543654233342965	-0.00016723176268418883	0.00016221274806720493	0.0012686737520234974		0.10		0.05	0.00063543654233342965	0.0012686737520234974	UNIDENTIFIABLE
ANGLE|A|F6-C3-C1	GEO_A	angle	CC_FOURIER_1	-0.00037320348419975669	-0.00035521441193954331	-0.00011362650982905334	0.00028050205084529929	0.048201780052473331	0.10	0.69553738204588977	0.05	0.00037320348419975669	0.00028050205084529929	REVIEW
ANGLE|A|F6-C3-C1	GEO_A	angle	CC_FOURIER_2	0.00029667984347863904	0.00075646137883140195	0.00023846167767577753	0.0005203788794192598		0.10		0.05	0.00029667984347863904	0.0005203788794192598	UNIDENTIFIABLE
ANGLE|A|F6-C3-C1	GEO_A	angle	CC_FOURIER_3	-0.00046837099326273147	-0.00027173127969371984	-0.00011096844666609651	0.00055596585041827406		0.10		0.05	0.00046837099326273147	0.00055596585041827406	UNIDENTIFIABLE
ANGLE|A|F6-C3-C1	GEO_A	angle	CC_FOURIER_4	-0.00036830761671000068	-0.00014647511451005866	1.4591125623267561e-05	0.00060612331561123774		0.10		0.05	0.00036830761671000068	0.00060612331561123774	UNIDENTIFIABLE
ANGLE|A|F6-C3-C4	GEO_A	angle	CC_FOURIER_1	0.00075970965939696879	0.00066001995518359311	0.0003797461583899268	0.00048558218578281857	0.13122079333900522	0.10	0.5001430432102757	0.05	0.00075970965939696879	0.00048558218578281857	REVIEW
ANGLE|A|F6-C3-C4	GEO_A	angle	CC_FOURIER_2	-0.00024369754866994527	-0.00070326644524315444	-0.00025904877608269486	0.00047972464140397144		0.10		0.05	0.00024369754866994527	0.00047972464140397144	UNIDENTIFIABLE
ANGLE|A|F6-C3-C4	GEO_A	angle	CC_FOURIER_3	0.00029931830285461879	0.0010998707593693885	0.00029231006144168279	0.00081144520439152491		0.10		0.05	0.00029931830285461879	0.00081144520439152491	UNIDENTIFIABLE
ANGLE|A|F6-C3-C4	GEO_A	angle	CC_FOURIER_4	-0.00012894966849557229	-0.00011663763549280535	8.4813519930666977e-05	0.00022888637723935093		0.10		0.05	0.00012894966849557229	0.00022888637723935093	UNIDENTIFIABLE
ANGLE|A|F7-C4-F8	GEO_A	angle	CC_FOURIER_1	-9.843319518333248e-05	-7.860647424050094e-05	-0.00022527497146484804	0.0001517913292317231		0.10		0.05	9.843319518333248e-05	0.0001517913292317231	UNIDENTIFIABLE
ANGLE|A|F7-C4-F8	GEO_A	angle	CC_FOURIER_2	8.0424355159982507e-05	9.0244284967924026e-05	0.0001766899667925388	0.00011023680062424138		0.10		0.05	8.0424355159982507e-05	0.00011023680062424138	UNIDENTIFIABLE
ANGLE|A|F7-C4-F8	GEO_A	angle	CC_FOURIER_3	5.97663355927481e-05	4.9770982880295681e-06	-0.00018431337338559476	0.00030222528841730966		0.10		0.05	5.97663355927481e-05	0.00030222528841730966	UNIDENTIFIABLE
ANGLE|A|F7-C4-F8	GEO_A	angle	CC_FOURIER_4	0.00011721892163693448	3.851261792860645e-05	6.7821654850633948e-07	0.00019767593754371131		0.10		0.05	0.00011721892163693448	0.00019767593754371131	UNIDENTIFIABLE
ANGLE|A|F7-C4-F9	GEO_A	angle	CC_FOURIER_1	0.00098672072096627622	0.00043384390790786	0.00048016698617911002	0.0010645572652334633		0.10		0.05	0.00098672072096627622	0.0010645572652334633	UNIDENTIFIABLE
ANGLE|A|F7-C4-F9	GEO_A	angle	CC_FOURIER_2	-0.00066488586639971373	-0.00062077199788108516	-0.00042079976870089181	0.00029235437712800606	0.066348031666698642	0.10	0.3671097703136964	0.05	0.00066488586639971373	0.00029235437712800606	REVIEW
ANGLE|A|F7-C4-F9	GEO_A	angle	CC_FOURIER_3	0.00045023141559337172	0.00032731715753554091	0.00028897224109305331	0.00028753231032907994	0.27300240232201234	0.10	0.35816952996891771	0.05	0.00045023141559337172	0.00028753231032907994	REVIEW
ANGLE|A|F7-C4-F9	GEO_A	angle	CC_FOURIER_4	0.00020425091265377862	1.7548896848674581e-06	-3.6684228631765656e-06	0.00041284612882338243		0.10		0.05	0.00020425091265377862	0.00041284612882338243	UNIDENTIFIABLE
ANGLE|A|F7-C4-C3	GEO_A	angle	CC_FOURIER_1	-0.0013087650265364002	-0.00028843117036470804	-0.00089387798392557573	0.0014401019917668206		0.10		0.05	0.0013087650265364002	0.0014401019917668206	UNIDENTIFIABLE
ANGLE|A|F7-C4-C3	GEO_A	angle	CC_FOURIER_2	0.00098999105391020829	0.00010557973049664825	0.00078831565929748059	0.0010900420850100494		0.10		0.05	0.00098999105391020829	0.0010900420850100494	UNIDENTIFIABLE
ANGLE|A|F7-C4-C3	GEO_A	angle	CC_FOURIER_3	-0.00041993250342303148	-0.00097852710299009809	-0.0006018555134962633	0.00074371556913385044		0.10		0.05	0.00041993250342303148	0.00074371556913385044	UNIDENTIFIABLE
ANGLE|A|F7-C4-C3	GEO_A	angle	CC_FOURIER_4	-7.1985925410023482e-05	9.974453927740592e-05	-7.8006649403517436e-05	0.00018006550110574599		0.10		0.05	7.1985925410023482e-05	0.00018006550110574599	UNIDENTIFIABLE
ANGLE|A|F8-C4-F9	GEO_A	angle	CC_FOURIER_1	-0.00011670238772114652	0.00083552146936756216	0.00011243021359382613	0.0011864695061339591		0.10		0.05	0.00011670238772114652	0.0011864695061339591	UNIDENTIFIABLE
ANGLE|A|F8-C4-F9	GEO_A	angle	CC_FOURIER_2	0.00016698504474119347	-9.5945609258475454e-06	-9.7929539959776913e-05	0.00044563752197831596		0.10		0.05	0.00016698504474119347	0.00044563752197831596	UNIDENTIFIABLE
ANGLE|A|F8-C4-F9	GEO_A	angle	CC_FOURIER_3	-0.00019354072224556673	0.00029021533843338188	9.1875983680796646e-05	0.00077252270040284292		0.10		0.05	0.00019354072224556673	0.00077252270040284292	UNIDENTIFIABLE
ANGLE|A|F8-C4-F9	GEO_A	angle	CC_FOURIER_4	-0.00019578604967704496	-0.00012139503957107077	-1.9268152007616122e-05	0.00025333319745806331		0.10		0.05	0.00019578604967704496	0.00025333319745806331	UNIDENTIFIABLE
ANGLE|A|F8-C4-C3	GEO_A	angle	CC_FOURIER_1	0.00051065011126952135	-0.00031297636242025203	0.00043913245416727308	0.00090001155405282536		0.10		0.05	0.00051065011126952135	0.00090001155405282536	UNIDENTIFIABLE
ANGLE|A|F8-C4-C3	GEO_A	angle	CC_FOURIER_2	-8.0067971014106731e-05	0.00035758623804515495	1.559323874276768e-05	0.00053725970644624785		0.10		0.05	8.0067971014106731e-05	0.00053725970644624785	UNIDENTIFIABLE
ANGLE|A|F8-C4-C3	GEO_A	angle	CC_FOURIER_3	-9.0957992296235757e-05	0.0003914456940633647	0.00026436147301719156	0.00084091216715004009		0.10		0.05	9.0957992296235757e-05	0.00084091216715004009	UNIDENTIFIABLE
ANGLE|A|F8-C4-C3	GEO_A	angle	CC_FOURIER_4	-5.7320478166135248e-05	-6.8216729015511016e-05	0.00017938015231134041	0.00024990471306557004		0.10		0.05	5.7320478166135248e-05	0.00024990471306557004	UNIDENTIFIABLE
ANGLE|A|F9-C4-C3	GEO_A	angle	CC_FOURIER_1	0.00014412425192101991	-0.00039960447040977186	0.0001530575777622996	0.00055753335683645451		0.10		0.05	0.00014412425192101991	0.00055753335683645451	UNIDENTIFIABLE
ANGLE|A|F9-C4-C3	GEO_A	angle	CC_FOURIER_2	-0.0005496791275525013	1.327492895502121e-05	-0.00051468326441303242	0.00060189735902260331		0.10		0.05	0.0005496791275525013	0.00060189735902260331	UNIDENTIFIABLE
ANGLE|A|F9-C4-C3	GEO_A	angle	CC_FOURIER_3	0.00023155996129059196	7.7537914442010137e-05	0.00017772024310687664	0.00021105331616108673	0.66514973482524764	0.10	0.23250875446532895	0.05	0.00023155996129059196	0.00021105331616108673	REVIEW
ANGLE|A|F9-C4-C3	GEO_A	angle	CC_FOURIER_4	1.4016995651279796e-05	3.205331793816346e-05	-7.8586822647973176e-05	0.00011294981392635549		0.10		0.05	1.4016995651279796e-05	0.00011294981392635549	UNIDENTIFIABLE
ANGLE|A|O1-S1-O2	GEO_A	angle	CC_FOURIER_1	-3.7552740885264951e-05	-0.00059229957191785998	-0.00016456042151049522	0.00068651636915792479		0.10		0.05	3.7552740885264951e-05	0.00068651636915792479	UNIDENTIFIABLE
ANGLE|A|O1-S1-O2	GEO_A	angle	CC_FOURIER_2	9.4918714572476536e-05	-0.0001715508672443358	7.7532402365866133e-05	0.00028771464399314815		0.10		0.05	9.4918714572476536e-05	0.00028771464399314815	UNIDENTIFIABLE
ANGLE|A|O1-S1-O2	GEO_A	angle	CC_FOURIER_3	0.00025931447960693589	-0.00010170783218062127	-5.5931315993238564e-05	0.00067938794718508345		0.10		0.05	0.00025931447960693589	0.00067938794718508345	UNIDENTIFIABLE
ANGLE|A|O1-S1-O2	GEO_A	angle	CC_FOURIER_4	0.00028861373335355107	3.0115918512416278e-05	4.8818733951862345e-06	0.00054448745828106432		0.10		0.05	0.00028861373335355107	0.00054448745828106432	UNIDENTIFIABLE
ANGLE|A|O1-S1-O3	GEO_A	angle	CC_FOURIER_1	0.00033058602987963621	-6.8898458010120732e-05	-2.7420416722889799e-05	0.00076225476627183946		0.10		0.05	0.00033058602987963621	0.00076225476627183946	UNIDENTIFIABLE
ANGLE|A|O1-S1-O3	GEO_A	angle	CC_FOURIER_2	-0.00030437926131216529	-8.634636180802888e-05	-7.9014631171078496e-05	0.00044725787029364683		0.10		0.05	0.00030437926131216529	0.00044725787029364683	UNIDENTIFIABLE
ANGLE|A|O1-S1-O3	GEO_A	angle	CC_FOURIER_3	0.0003455236685862953	0.00020962432315460754	1.0126595119537225e-05	0.00047441755043376159		0.10		0.05	0.0003455236685862953	0.00047441755043376159	UNIDENTIFIABLE
ANGLE|A|O1-S1-O3	GEO_A	angle	CC_FOURIER_4	0.0001031026690985411	-3.0622421435249895e-06	1.2800461765655992e-05	0.00019872582735868614		0.10		0.05	0.0001031026690985411	0.00019872582735868614	UNIDENTIFIABLE
ANGLE|A|O1-S1-C2	GEO_A	angle	CC_FOURIER_1	-0.0014807778992075484	-0.0011613472947755216	-0.0014272805258161718	0.00037726516127800283	0.21571810641080816	0.10	0.036127884823244749	0.05	0.0014807778992075484	0.00037726516127800283	REVIEW
ANGLE|A|O1-S1-C2	GEO_A	angle	CC_FOURIER_2	0.0017528998052076363	0.0014179792887045468	0.0009800087810460606	0.0011113261584270043	0.19106654898818767	0.10	0.4409213931483234	0.05	0.0017528998052076363	0.0011113261584270043	REVIEW
ANGLE|A|O1-S1-C2	GEO_A	angle	CC_FOURIER_3	-0.0011287440209130316	-0.00032339314584857703	-0.0007066880083871701	0.0012302484907928818		0.10		0.05	0.0011287440209130316	0.0012302484907928818	UNIDENTIFIABLE
ANGLE|A|O1-S1-C2	GEO_A	angle	CC_FOURIER_4	-0.00074230261214999326	-0.00026178280648392143	9.3451849250807966e-05	0.0013183306896141882		0.10		0.05	0.00074230261214999326	0.0013183306896141882	UNIDENTIFIABLE
ANGLE|A|O2-S1-O3	GEO_A	angle	CC_FOURIER_1	-0.00030176657510835815	-0.00018017182320842213	-0.00019220888044098132	0.00023591326819017821	0.40294307564140874	0.10	0.36305443910756824	0.05	0.00030176657510835815	0.00023591326819017821	REVIEW
ANGLE|A|O2-S1-O3	GEO_A	angle	CC_FOURIER_2	-0.00016999498233543004	1.2207079160439255e-05	3.6039713322851103e-05	0.00039209465972355037		0.10		0.05	0.00016999498233543004	0.00039209465972355037	UNIDENTIFIABLE
ANGLE|A|O2-S1-O3	GEO_A	angle	CC_FOURIER_3	8.2247799681061238e-05	-3.4458259677356781e-05	-2.1189808318241276e-05	0.00022326282576292132		0.10		0.05	8.2247799681061238e-05	0.00022326282576292132	UNIDENTIFIABLE
ANGLE|A|O2-S1-O3	GEO_A	angle	CC_FOURIER_4	-3.4089839013009261e-05	0.00015757032057681111	-3.4495009841583482e-05	0.00019432261574611742		0.10		0.05	3.4089839013009261e-05	0.00019432261574611742	UNIDENTIFIABLE
ANGLE|A|O2-S1-C2	GEO_A	angle	CC_FOURIER_1	-0.00079678819270023629	0.0011119101806361636	-0.00016415362320019856	0.002545667116136169		0.10		0.05	0.00079678819270023629	0.002545667116136169	UNIDENTIFIABLE
ANGLE|A|O2-S1-C2	GEO_A	angle	CC_FOURIER_2	-9.2040817103959479e-05	-0.00020118727155039127	0.00011317627036659614	0.00031787572160176002		0.10		0.05	9.2040817103959479e-05	0.00031787572160176002	UNIDENTIFIABLE
ANGLE|A|O2-S1-C2	GEO_A	angle	CC_FOURIER_3	0.00040152099213962576	-8.6001543065108039e-05	-1.9311722947644544e-05	0.0009111948803656127		0.10		0.05	0.00040152099213962576	0.0009111948803656127	UNIDENTIFIABLE
ANGLE|A|O2-S1-C2	GEO_A	angle	CC_FOURIER_4	2.8746803778824449e-05	0.00021439775761627396	7.5885603933651655e-06	0.00020886419631506673		0.10		0.05	2.8746803778824449e-05	0.00020886419631506673	UNIDENTIFIABLE
ANGLE|A|O3-S1-C2	GEO_A	angle	CC_FOURIER_1	0.002264295095676837	0.0010100687796463566	0.0020157475022563932	0.0015071100570394592	0.55391469001772065	0.10	0.10976819845389837	0.05	0.002264295095676837	0.0015071100570394592	REVIEW
ANGLE|A|O3-S1-C2	GEO_A	angle	CC_FOURIER_2	-0.001208643306320313	-0.00092596674753603911	-0.0011216244870879226	0.00037320914838773672	0.23387922417315679	0.10	0.071997105165226283	0.05	0.001208643306320313	0.00037320914838773672	REVIEW
ANGLE|A|O3-S1-C2	GEO_A	angle	CC_FOURIER_3	-6.4827889428420991e-05	0.00031961857962551667	0.00079557408166142627	0.0012476893619614768		0.10		0.05	6.4827889428420991e-05	0.0012476893619614768	UNIDENTIFIABLE
ANGLE|A|O3-S1-C2	GEO_A	angle	CC_FOURIER_4	0.00029984961882228642	-0.00016422183043388465	-8.0764493243469033e-05	0.00084674148572068354		0.10		0.05	0.00029984961882228642	0.00084674148572068354	UNIDENTIFIABLE
ANGLE|A|C1-C3-C4	GEO_A	angle	CC_FOURIER_1	1.480431914209293e-05	0.001589178180964783	0.001423379234256139	0.0029908801257678649		0.10		0.05	1.480431914209293e-05	0.0029908801257678649	UNIDENTIFIABLE
ANGLE|A|C1-C3-C4	GEO_A	angle	CC_FOURIER_2	-0.0025493902056644008	-0.0051743839896481363	-0.0036713992267293836	0.0037534299345979706		0.10		0.05	0.0025493902056644008	0.0037534299345979706	UNIDENTIFIABLE
ANGLE|A|C1-C3-C4	GEO_A	angle	CC_FOURIER_3	0.003082064119669296	0.00083906275409228862	0.0021388385418645017	0.0031914233662129524		0.10		0.05	0.003082064119669296	0.0031914233662129524	UNIDENTIFIABLE
ANGLE|A|C1-C3-C4	GEO_A	angle	CC_FOURIER_4	0.0003213683881266422	0.00020860119619705734	-0.00065860642943642354	0.0010965025667012268		0.10		0.05	0.0003213683881266422	0.0010965025667012268	UNIDENTIFIABLE
ANGLE|A|C2-C1-C3	GEO_A	angle	CC_FOURIER_1	-0.0071902247809136084	-0.0037691182359235161	-0.0049505736088728903	0.0056687121592930148	0.47579966541121094	0.10	0.3114855571672604	0.05	0.0071902247809136084	0.0056687121592930148	REVIEW
ANGLE|A|C2-C1-C3	GEO_A	angle	CC_FOURIER_2	0.0033696133262542645	0.0010079366465761373	0.0029531593127811364	0.0027845765603057055	0.70087468531691088	0.10	0.12359103943124164	0.05	0.0033696133262542645	0.0027845765603057055	REVIEW
ANGLE|A|C2-C1-C3	GEO_A	angle	CC_FOURIER_3	0.0012908750392589599	-0.00031293242924474725	-0.0023193389372327062	0.0052192329965814969		0.10		0.05	0.0012908750392589599	0.0052192329965814969	UNIDENTIFIABLE
ANGLE|A|C2-C1-C3	GEO_A	angle	CC_FOURIER_4	0.00037568924670734814	0.00063330214852993279	1.4673160078475289e-05	0.0006224004965051244		0.10		0.05	0.00037568924670734814	0.0006224004965051244	UNIDENTIFIABLE
BOND|B|S1-O1	GEO_B_REVISED	bond	CC_FOURIER_1	-0.00010926715025240143	-0.00047979335518400141	-5.6870689385964585e-06	0.00048227918454865187		0.10		0.05	0.00010926715025240143	0.00048227918454865187	UNIDENTIFIABLE
BOND|B|S1-O1	GEO_B_REVISED	bond	CC_FOURIER_2	0.00029270768028644395	-0.00058543922278844372	-3.5463591670282175e-05	0.0012129410408980303		0.10		0.05	0.00029270768028644395	0.0012129410408980303	UNIDENTIFIABLE
BOND|B|S1-O1	GEO_B_REVISED	bond	CC_FOURIER_3	-6.6523515425733019e-05	0.00043387177346164039	-7.0463409503021478e-05	0.00050968984047368351		0.10		0.05	6.6523515425733019e-05	0.00050968984047368351	UNIDENTIFIABLE
BOND|B|S1-O1	GEO_B_REVISED	bond	CC_FOURIER_4	-9.3209589564450599e-05	0.0001473337547925477	-6.2832716369804525e-05	0.00027479529864369716		0.10		0.05	9.3209589564450599e-05	0.00027479529864369716	UNIDENTIFIABLE
BOND|B|S1-O2	GEO_B_REVISED	bond	CC_FOURIER_1	0.0001737013774980214	4.843686966485825e-05	9.5528663557719416e-05	0.00021161012007874953		0.10		0.05	0.0001737013774980214	0.00021161012007874953	UNIDENTIFIABLE
BOND|B|S1-O2	GEO_B_REVISED	bond	CC_FOURIER_2	-0.00045516675106020238	0.00036399979329212166	-3.6975407204222521e-05	0.0012439807540763866		0.10		0.05	0.00045516675106020238	0.0012439807540763866	UNIDENTIFIABLE
BOND|B|S1-O2	GEO_B_REVISED	bond	CC_FOURIER_3	0.00041931092391363141	-0.00034941938603269416	-1.2407632518690468e-05	0.0012058035238890169		0.10		0.05	0.00041931092391363141	0.0012058035238890169	UNIDENTIFIABLE
BOND|B|S1-O2	GEO_B_REVISED	bond	CC_FOURIER_4	-0.00014824716932714376	-1.8197650218569768e-05	3.1112148992103644e-05	0.00031328391852085326		0.10		0.05	0.00014824716932714376	0.00031328391852085326	UNIDENTIFIABLE
BOND|B|S1-O3	GEO_B_REVISED	bond	CC_FOURIER_1	-0.00040299993943044399	0.00055696416662916897	-7.6616440920096454e-05	0.0012945205028721944		0.10		0.05	0.00040299993943044399	0.0012945205028721944	UNIDENTIFIABLE
BOND|B|S1-O3	GEO_B_REVISED	bond	CC_FOURIER_2	0.00051142056696971982	-9.290764896692055e-05	6.8886350698459507e-05	0.0010534852980734963		0.10		0.05	0.00051142056696971982	0.0010534852980734963	UNIDENTIFIABLE
BOND|B|S1-O3	GEO_B_REVISED	bond	CC_FOURIER_3	-7.5856589837780913e-05	-8.8953518489846869e-05	7.267132898589008e-05	0.00016697950498408207		0.10		0.05	7.5856589837780913e-05	0.00016697950498408207	UNIDENTIFIABLE
BOND|B|S1-O3	GEO_B_REVISED	bond	CC_FOURIER_4	0.0002884834059382088	-0.00020237209134297703	4.1194902493690836e-05	0.00074201908181727454		0.10		0.05	0.0002884834059382088	0.00074201908181727454	UNIDENTIFIABLE
BOND|B|S1-C2	GEO_B_REVISED	bond	CC_FOURIER_1	-0.0023968539473176258	0.00088038128321851761	0.000325098307782147	0.0060133433626235206		0.10		0.05	0.0023968539473176258	0.0060133433626235206	UNIDENTIFIABLE
BOND|B|S1-C2	GEO_B_REVISED	bond	CC_FOURIER_2	0.0039698843838695021	-0.0034510235185041473	-0.00049852039066625501	0.011900783818606186		0.10		0.05	0.0039698843838695021	0.011900783818606186	UNIDENTIFIABLE
BOND|B|S1-C2	GEO_B_REVISED	bond	CC_FOURIER_3	0.0038439031828202182	0.00033424440898892528	-0.0006629392157344406	0.0080257757124812239		0.10		0.05	0.0038439031828202182	0.0080257757124812239	UNIDENTIFIABLE
BOND|B|S1-C2	GEO_B_REVISED	bond	CC_FOURIER_4	0.00032121664237260453	-0.0012582063880522646	0.00048732873560421272	0.0017522469618833716		0.10		0.05	0.00032121664237260453	0.0017522469618833716	UNIDENTIFIABLE
BOND|B|F1-C1	GEO_B_REVISED	bond	CC_FOURIER_1	0.00021578604100239764	1.4810659232826047e-05	1.4788980428510475e-05	0.00040775155395037914		0.10		0.05	0.00021578604100239764	0.00040775155395037914	UNIDENTIFIABLE
BOND|B|F1-C1	GEO_B_REVISED	bond	CC_FOURIER_2	0.00035219592224827197	-2.9659627270908377e-05	7.7442505823825095e-05	0.00066129203914233668		0.10		0.05	0.00035219592224827197	0.00066129203914233668	UNIDENTIFIABLE
BOND|B|F1-C1	GEO_B_REVISED	bond	CC_FOURIER_3	-6.4825948734929963e-05	9.4898884168818738e-05	9.2124087727054395e-05	0.00032046118386681909		0.10		0.05	6.4825948734929963e-05	0.00032046118386681909	UNIDENTIFIABLE
BOND|B|F1-C1	GEO_B_REVISED	bond	CC_FOURIER_4	4.9390826231433992e-05	5.8207155402563825e-06	-8.1661091939591943e-05	0.00017736212488272577		0.10		0.05	4.9390826231433992e-05	0.00017736212488272577	UNIDENTIFIABLE
BOND|B|F2-C1	GEO_B_REVISED	bond	CC_FOURIER_1	0.00022733458148985138	-0.00018099713733565022	3.036602670306595e-05	0.00061107938521616533		0.10		0.05	0.00022733458148985138	0.00061107938521616533	UNIDENTIFIABLE
BOND|B|F2-C1	GEO_B_REVISED	bond	CC_FOURIER_2	0.00010543489256528062	6.7276966635183949e-05	3.759141947376487e-07	0.00014789997749688449		0.10		0.05	0.00010543489256528062	0.00014789997749688449	UNIDENTIFIABLE
BOND|B|F2-C1	GEO_B_REVISED	bond	CC_FOURIER_3	-3.063965888231976e-05	-3.6352510648130884e-05	-6.6571761716722029e-05	4.5431269099304654e-05		0.10		0.05	3.063965888231976e-05	4.5431269099304654e-05	UNIDENTIFIABLE
BOND|B|F2-C1	GEO_B_REVISED	bond	CC_FOURIER_4	4.8933169756627098e-05	0.00010208880471252756	2.4678602952176804e-05	8.0150297779430139e-05		0.10		0.05	4.8933169756627098e-05	8.0150297779430139e-05	UNIDENTIFIABLE
BOND|B|F3-C2	GEO_B_REVISED	bond	CC_FOURIER_1	-0.00012576106917370472	-0.00020495263830347195	-9.1779165677846256e-05	0.00011895258419958371	0.38638960583912479	0.10	0.27021003971365498	0.05	0.00012576106917370472	0.00011895258419958371	REVIEW
BOND|B|F3-C2	GEO_B_REVISED	bond	CC_FOURIER_2	0.00020391602914803365	9.6343802374344479e-05	0.00012076452689541853	0.00019540680219830197	0.52753198080174801	0.10	0.40777325156842359	0.05	0.00020391602914803365	0.00019540680219830197	REVIEW
BOND|B|F3-C2	GEO_B_REVISED	bond	CC_FOURIER_3	7.8503560809321864e-05	0.00013458424153313863	0.00012757546003209895	0.00010893889442608091		0.10		0.05	7.8503560809321864e-05	0.00010893889442608091	UNIDENTIFIABLE
BOND|B|F3-C2	GEO_B_REVISED	bond	CC_FOURIER_4	5.0386184770583558e-06	-7.6458987043885636e-05	-0.00010137472942239287	0.00019065104942528782		0.10		0.05	5.0386184770583558e-06	0.00019065104942528782	UNIDENTIFIABLE
BOND|B|F4-C2	GEO_B_REVISED	bond	CC_FOURIER_1	0.00011151214954275413	-7.6613879275567022e-05	6.0772284385345676e-05	0.0002446450055491011		0.10		0.05	0.00011151214954275413	0.0002446450055491011	UNIDENTIFIABLE
BOND|B|F4-C2	GEO_B_REVISED	bond	CC_FOURIER_2	0.00012215599318005075	-3.783110314178977e-06	5.1188462166523007e-05	0.00020158970767928132		0.10		0.05	0.00012215599318005075	0.00020158970767928132	UNIDENTIFIABLE
