matrix	singular_index	variable_id	coefficient	supported	singular_value
CC_ONLY	2	CC_FOURIER_2	-0.17853246061385	False	0.1391506583411711
CC_ONLY	2	CC_FOURIER_3	0.974475315942116	False	0.1391506583411711
CC_ONLY	2	CC_FOURIER_4	0.0013106342121197623	False	0.1391506583411711
CC_ONLY	3	CC_FOURIER_1	0.044070074973388176	False	0.046116439811835046
CC_ONLY	3	CC_FOURIER_2	0.03921349142252846	False	0.046116439811835046
CC_ONLY	3	CC_FOURIER_3	-0.00031325649352043766	False	0.046116439811835046
CC_ONLY	3	CC_FOURIER_4	0.9982584998148849	False	0.046116439811835046
CC_ONLY	4	CC_FOURIER_1	0.5895422522182192	False	0.015649400062357037
CC_ONLY	4	CC_FOURIER_2	0.8030688106449578	False	0.015649400062357037
CC_ONLY	4	CC_FOURIER_3	0.0648703431734644	False	0.015649400062357037
CC_ONLY	4	CC_FOURIER_4	-0.0575522093000771	False	0.015649400062357037
COMBINED	1	R_OG2P1-SG3O1	0.4947517762690639	True	1.5283283565611803
COMBINED	1	R_CG312-SG3O1	0.31578348097650977	True	1.5283283565611803
COMBINED	1	R_CG312-CG312	0.30555723361643117	True	1.5283283565611803
COMBINED	1	TH_CG312-CG312-SG3O1	-0.16485781192693605	True	1.5283283565611803
COMBINED	1	CC_FOURIER_1	0.5820005914970735	True	1.5283283565611803
COMBINED	1	CC_FOURIER_2	-0.41633026603901624	True	1.5283283565611803
COMBINED	1	CC_FOURIER_3	-0.15076118855149417	True	1.5283283565611803
COMBINED	1	CC_FOURIER_4	-0.013177137617131112	True	1.5283283565611803
COMBINED	2	R_OG2P1-SG3O1	0.15145783025324763	True	1.4367939002736179
COMBINED	2	R_CG312-SG3O1	0.29813802742176276	True	1.4367939002736179
COMBINED	2	R_CG312-CG312	-0.9294780871228269	True	1.4367939002736179
COMBINED	2	TH_CG312-CG312-SG3O1	-0.05362037928610407	True	1.4367939002736179
COMBINED	2	CC_FOURIER_1	0.11785202691982294	True	1.4367939002736179
COMBINED	2	CC_FOURIER_2	-0.0818429756499097	True	1.4367939002736179
COMBINED	2	CC_FOURIER_3	-0.023972316293055768	True	1.4367939002736179
COMBINED	2	CC_FOURIER_4	0.01440617516717692	True	1.4367939002736179
COMBINED	3	R_OG2P1-SG3O1	0.8188763427180759	True	1.1431010419439736
COMBINED	3	R_CG312-SG3O1	-0.4772743093179514	True	1.1431010419439736
COMBINED	3	R_CG312-CG312	-0.07120415233648891	True	1.1431010419439736
COMBINED	3	TH_CG312-CG312-SG3O1	0.08424252178639498	True	1.1431010419439736
COMBINED	3	CC_FOURIER_1	-0.23806400290495144	True	1.1431010419439736
COMBINED	3	CC_FOURIER_2	0.17127166981254605	True	1.1431010419439736
COMBINED	3	CC_FOURIER_3	0.058671052884587196	True	1.1431010419439736
COMBINED	3	CC_FOURIER_4	0.0057609381839251895	True	1.1431010419439736
COMBINED	4	R_OG2P1-SG3O1	0.24820140642807065	True	0.9408293180776449
COMBINED	4	R_CG312-SG3O1	0.7599582408653276	True	0.9408293180776449
COMBINED	4	R_CG312-CG312	0.19315938778471173	True	0.9408293180776449
COMBINED	4	TH_CG312-CG312-SG3O1	0.04854797292351713	True	0.9408293180776449
COMBINED	4	CC_FOURIER_1	-0.4469514681964639	True	0.9408293180776449
COMBINED	4	CC_FOURIER_2	0.31550491469826447	True	0.9408293180776449
COMBINED	4	CC_FOURIER_3	0.14792404757260985	True	0.9408293180776449
COMBINED	4	CC_FOURIER_4	0.0012606552501725882	True	0.9408293180776449
COMBINED	5	R_OG2P1-SG3O1	0.010204239904917698	True	0.2560844842132969
COMBINED	5	R_CG312-SG3O1	0.0772491138815519	True	0.2560844842132969
COMBINED	5	R_CG312-CG312	-0.0036375866187109054	True	0.2560844842132969
COMBINED	5	TH_CG312-CG312-SG3O1	0.9440663186280318	True	0.2560844842132969
COMBINED	5	CC_FOURIER_1	0.10076279035611957	True	0.2560844842132969
COMBINED	5	CC_FOURIER_2	-0.05714044542141152	True	0.2560844842132969
COMBINED	5	CC_FOURIER_3	-0.29221994570482934	True	0.2560844842132969
COMBINED	5	CC_FOURIER_4	-0.06199463522873187	True	0.2560844842132969
COMBINED	6	R_OG2P1-SG3O1	0.003783199729838855	False	0.12282170022624406
COMBINED	6	R_CG312-SG3O1	0.00803430433290533	False	0.12282170022624406
COMBINED	6	R_CG312-CG312	0.002931641732110469	False	0.12282170022624406
COMBINED	6	TH_CG312-CG312-SG3O1	-0.2517780996618641	False	0.12282170022624406
COMBINED	6	CC_FOURIER_1	-0.17028277953584003	False	0.12282170022624406
COMBINED	6	CC_FOURIER_2	0.20754125668418388	False	0.12282170022624406
COMBINED	6	CC_FOURIER_3	-0.9266381155876287	False	0.12282170022624406
COMBINED	6	CC_FOURIER_4	0.07610871086026283	False	0.12282170022624406
COMBINED	7	R_OG2P1-SG3O1	0.00034618435527909177	False	0.034575452420108975
COMBINED	7	R_CG312-SG3O1	-0.005857399385867545	False	0.034575452420108975
COMBINED	7	R_CG312-CG312	-0.017201503535839574	False	0.034575452420108975
COMBINED	7	TH_CG312-CG312-SG3O1	-0.0760728566701595	False	0.034575452420108975
COMBINED	7	CC_FOURIER_1	-0.022660374176141845	False	0.034575452420108975
COMBINED	7	CC_FOURIER_2	0.03137171081284415	False	0.034575452420108975
COMBINED	7	CC_FOURIER_3	-0.049961318145938655	False	0.034575452420108975
COMBINED	7	CC_FOURIER_4	-0.994931550246029	False	0.034575452420108975
COMBINED	8	R_OG2P1-SG3O1	0.000493722128116309	False	0.015347518295074948
COMBINED	8	R_CG312-SG3O1	-0.000964771580944296	False	0.015347518295074948
COMBINED	8	R_CG312-CG312	-0.002638912710701585	False	0.015347518295074948
COMBINED	8	TH_CG312-CG312-SG3O1	-0.007248700627105002	False	0.015347518295074948
COMBINED	8	CC_FOURIER_1	-0.5926915465579352	False	0.015347518295074948
COMBINED	8	CC_FOURIER_2	-0.8023533591063108	False	0.015347518295074948
COMBINED	8	CC_FOURIER_3	-0.06946760786749069	False	0.015347518295074948
COMBINED	8	CC_FOURIER_4	-0.007706306503839839	False	0.015347518295074948
CC_ONLY	1	CC_FOURIER_1	0.7914166655966984	True	1.2309663636565613
CC_ONLY	1	CC_FOURIER_2	-0.5633805263760826	True	1.2309663636565613
CC_ONLY	1	CC_FOURIER_3	-0.2371060579929648	True	1.2309663636565613
CC_ONLY	1	CC_FOURIER_4	-0.0065392032426303094	True	1.2309663636565613
CC_ONLY	2	CC_FOURIER_1	0.06482734074467415	False	0.015348252028677165
CC_ONLY	2	CC_FOURIER_2	-0.30842195393619753	False	0.015348252028677165
CC_ONLY	2	CC_FOURIER_3	0.947975846357853	False	0.015348252028677165
CC_ONLY	2	CC_FOURIER_4	0.04488996485033183	False	0.015348252028677165
CC_ONLY	3	CC_FOURIER_1	0.6076997496418093	False	0.010150185921625796
CC_ONLY	3	CC_FOURIER_2	0.7661211759859098	False	0.010150185921625796
CC_ONLY	3	CC_FOURIER_3	0.20850046295529734	False	0.010150185921625796
CC_ONLY	3	CC_FOURIER_4	-0.016938563654449602	False	0.010150185921625796
CC_ONLY	4	CC_FOURIER_1	0.012573447938399856	False	0.002901959403224203
CC_ONLY	4	CC_FOURIER_2	0.023165157809804097	False	0.002901959403224203
CC_ONLY	4	CC_FOURIER_3	-0.0406210405156677	False	0.002901959403224203
CC_ONLY	4	CC_FOURIER_4	0.9988269194099705	False	0.002901959403224203
COMBINED	1	R_OG2P1-SG3O1	0.5597493785741215	True	1.4274655386212405
COMBINED	1	R_CG312-SG3O1	0.33588918770876786	True	1.4274655386212405
COMBINED	1	R_CG312-CG312	-0.05221672174644047	True	1.4274655386212405
COMBINED	1	TH_CG312-CG312-SG3O1	-0.15425900932817593	True	1.4274655386212405
COMBINED	1	CC_FOURIER_1	0.585656287704873	True	1.4274655386212405
COMBINED	1	CC_FOURIER_2	-0.4166432040164111	True	1.4274655386212405
COMBINED	1	CC_FOURIER_3	-0.17529542647244362	True	1.4274655386212405
COMBINED	1	CC_FOURIER_4	-0.00482964324806614	True	1.4274655386212405
COMBINED	2	R_OG2P1-SG3O1	0.3439616968584152	True	1.2012561497645395
COMBINED	2	R_CG312-SG3O1	-0.4176336505200656	True	1.2012561497645395
COMBINED	2	R_CG312-CG312	0.8407114493050916	True	1.2012561497645395
COMBINED	2	TH_CG312-CG312-SG3O1	-0.01612230745268274	True	1.2012561497645395
COMBINED	2	CC_FOURIER_1	-0.011763379507384264	True	1.2012561497645395
COMBINED	2	CC_FOURIER_2	0.007515043140290251	True	1.2012561497645395
COMBINED	2	CC_FOURIER_3	0.004675584664478011	True	1.2012561497645395
COMBINED	2	CC_FOURIER_4	0.0003181108404101806	True	1.2012561497645395
COMBINED	3	R_OG2P1-SG3O1	0.7151549908643288	True	1.11129911150059
COMBINED	3	R_CG312-SG3O1	-0.32139155326444546	True	1.11129911150059
COMBINED	3	R_CG312-CG312	-0.4569050183252896	True	1.11129911150059
COMBINED	3	TH_CG312-CG312-SG3O1	0.12229437095711385	True	1.11129911150059
COMBINED	3	CC_FOURIER_1	-0.3180649583084927	True	1.11129911150059
COMBINED	3	CC_FOURIER_2	0.22720616483199108	True	1.11129911150059
COMBINED	3	CC_FOURIER_3	0.09353413401908428	True	1.11129911150059
COMBINED	3	CC_FOURIER_4	0.0024710980015280565	True	1.11129911150059
COMBINED	4	R_OG2P1-SG3O1	0.2385652122581783	True	0.8718470468573873
COMBINED	4	R_CG312-SG3O1	0.776358375771344	True	0.8718470468573873
COMBINED	4	R_CG312-CG312	0.27922699782039984	True	0.8718470468573873
COMBINED	4	TH_CG312-CG312-SG3O1	0.0050975796328210365	True	0.8718470468573873
COMBINED	4	CC_FOURIER_1	-0.4047542573338855	True	0.8718470468573873
COMBINED	4	CC_FOURIER_2	0.2884098275476863	True	0.8718470468573873
COMBINED	4	CC_FOURIER_3	0.1238631685697867	True	0.8718470468573873
COMBINED	4	CC_FOURIER_4	0.0035054608608117025	True	0.8718470468573873
COMBINED	5	R_OG2P1-SG3O1	0.003269459348353166	False	0.1637617137044374
COMBINED	5	R_CG312-SG3O1	0.08205490131483631	False	0.1637617137044374
COMBINED	5	R_CG312-CG312	0.06120560022393377	False	0.1637617137044374
COMBINED	5	TH_CG312-CG312-SG3O1	0.979938498499076	False	0.1637617137044374
COMBINED	5	CC_FOURIER_1	0.13837182856879837	False	0.1637617137044374
COMBINED	5	CC_FOURIER_2	-0.07994997700594976	False	0.1637617137044374
COMBINED	5	CC_FOURIER_3	-0.06040087078979537	False	0.1637617137044374
COMBINED	5	CC_FOURIER_4	-0.006609879688526079	False	0.1637617137044374
COMBINED	6	R_OG2P1-SG3O1	0.00034408181093651926	False	0.014464475901437077
COMBINED	6	R_CG312-SG3O1	-6.108793671607822e-05	False	0.014464475901437077
COMBINED	6	R_CG312-CG312	-0.0012428819005184475	False	0.014464475901437077
COMBINED	6	TH_CG312-CG312-SG3O1	0.022991573792527087	False	0.014464475901437077
COMBINED	6	CC_FOURIER_1	0.10432174916936589	False	0.014464475901437077
COMBINED	6	CC_FOURIER_2	-0.2646856961510541	False	0.014464475901437077
COMBINED	6	CC_FOURIER_3	0.9579975048136027	False	0.014464475901437077
COMBINED	6	CC_FOURIER_4	0.027730061833376667	False	0.014464475901437077
COMBINED	7	R_OG2P1-SG3O1	0.00039378198269546624	False	0.009945456459065286
COMBINED	7	R_CG312-SG3O1	0.0016077161982696799	False	0.009945456459065286
COMBINED	7	R_CG312-CG312	0.00029314518816479416	False	0.009945456459065286
COMBINED	7	TH_CG312-CG312-SG3O1	0.01147990007252359	False	0.009945456459065286
COMBINED	7	CC_FOURIER_1	-0.6015145339156828	False	0.009945456459065286
COMBINED	7	CC_FOURIER_2	-0.7842587080946912	False	0.009945456459065286
COMBINED	7	CC_FOURIER_3	-0.15156113804371488	False	0.009945456459065286
COMBINED	7	CC_FOURIER_4	0.0036265473027511925	False	0.009945456459065286
COMBINED	8	R_OG2P1-SG3O1	1.11451700564692e-06	False	0.002795856271230897
COMBINED	8	R_CG312-SG3O1	0.0003661702855672255	False	0.002795856271230897
COMBINED	8	R_CG312-CG312	6.860371046716753e-05	False	0.002795856271230897
COMBINED	8	TH_CG312-CG312-SG3O1	0.0047401841553441435	False	0.002795856271230897
COMBINED	8	CC_FOURIER_1	0.00524254113899085	False	0.002795856271230897
COMBINED	8	CC_FOURIER_2	0.006070989805383169	False	0.002795856271230897
COMBINED	8	CC_FOURIER_3	-0.027940483615751303	False	0.002795856271230897
COMBINED	8	CC_FOURIER_4	0.9995660959067646	False	0.002795856271230897
CC_ONLY	1	CC_FOURIER_1	0.7043503707181635	False	0.015062352293814753
CC_ONLY	1	CC_FOURIER_2	-0.6503704798597564	False	0.015062352293814753
CC_ONLY	1	CC_FOURIER_3	-0.28443446219267254	False	0.015062352293814753
CC_ONLY	1	CC_FOURIER_4	-0.0024147284197602826	False	0.015062352293814753
CC_ONLY	2	CC_FOURIER_1	0.35666041669064236	False	0.010245343031151481
CC_ONLY	2	CC_FOURIER_2	-0.020417312809286492	False	0.010245343031151481
CC_ONLY	2	CC_FOURIER_3	0.9290757755717296	False	0.010245343031151481
CC_ONLY	2	CC_FOURIER_4	0.09588891359012312	False	0.010245343031151481
CC_ONLY	3	CC_FOURIER_1	0.6137187792673531	False	0.009953905901286518
CC_ONLY	3	CC_FOURIER_2	0.7585960047660542	False	0.009953905901286518
CC_ONLY	3	CC_FOURIER_3	-0.21442570434615887	False	0.009953905901286518
CC_ONLY	3	CC_FOURIER_4	-0.04362314572820144	False	0.009953905901286518
CC_ONLY	4	CC_FOURIER_1	0.00575868125815883	False	0.0021387196986881645
CC_ONLY	4	CC_FOURIER_2	-0.03366710289909672	False	0.0021387196986881645
CC_ONLY	4	CC_FOURIER_3	0.09968378643795474	False	0.0021387196986881645
CC_ONLY	4	CC_FOURIER_4	-0.9944327561448991	False	0.0021387196986881645
COMBINED	1	R_OG2P1-SG3O1	0.43685481644627916	True	1.2012190532438993
COMBINED	1	R_CG312-SG3O1	-0.40252208892967145	True	1.2012190532438993
COMBINED	1	R_CG312-CG312	0.8042345343895847	True	1.2012190532438993
COMBINED	1	TH_CG312-CG312-SG3O1	-0.018414387384866622	True	1.2012190532438993
COMBINED	1	CC_FOURIER_1	0.00019257628411872377	True	1.2012190532438993
COMBINED	1	CC_FOURIER_2	-0.0008682119794224384	True	1.2012190532438993
COMBINED	1	CC_FOURIER_3	0.0008506941300618257	True	1.2012190532438993
COMBINED	1	CC_FOURIER_4	0.00021620735140339835	True	1.2012190532438993
COMBINED	2	R_OG2P1-SG3O1	0.891764021128781	True	1.1732743543308595
COMBINED	2	R_CG312-SG3O1	0.07676488565029502	True	1.1732743543308595
