ray_id	source_id	actual_O_mapped_final_torsion_deg	amplitude_unit	qm_relative_to_grid_min_kcal_mol	baseline_mm_relative_to_CC300_kcal_mol	tangent_response_kcal_mol_per_ray	predicted_mm_at_guard_feasible_ray_kcal_mol	predicted_mm_relative_grid_min_kcal_mol	predicted_grid_min_source	inside_frozen_10deg_QM_low_tier_neighborhood	unsupported_new_well_review	pre_CS_intersection_t_max	cs_ray_t_max	feasible_intervals	crossing_boundaries	status
individual_CC_FOURIER_1_minus	T_CS_100	99.99309291737349	kJ/mol	3.017346738286481	4.395397253519359	0.051930819883003215	4.499258893285366	4.523835099914013	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_minus	T_CS_110	109.99396751647143	kJ/mol	4.226269405243035	6.726334232993547	0.08084603654149529	6.888026306076537	6.912602512705185	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_minus	T_CS_120	119.99668390452294	kJ/mol	4.593372362200989	8.446547603703156	0.11590193387550944	8.678351471454175	8.70292767808282	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_000	-0.003405236824689845	kJ/mol	4.599377251321659	8.458990653478489	-0.12041413051009202	8.218162392458305	8.315168078499353	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_010	10.000130009912725	kJ/mol	4.236604988220648	9.073791476707935	-0.15430354773900126	8.765184381229933	8.86219006727098	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_020	20.00316741891772	kJ/mol	3.5318622755485665	8.486691527868308	-0.17732735602630656	8.132036815815695	8.229042501856743	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_030	30.005895448121453	kJ/mol	2.5398044983406147	6.957928296985899	-0.11091957304440472	6.736089150897089	6.833094836938137	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_040	40.00695905040605	kJ/mol	1.4928287862277165	4.569652927771989	-0.05549154028100285	4.458669847209983	4.55567553325103	T_CS_070	True	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_050	50.00574720100174	kJ/mol	0.6302223230526441	2.245238196010038	-0.037096722251002356	2.1710447515080333	2.2680504375490806	T_CS_070	True	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_060	60.00332069338076	kJ/mol	0.09656856246956406	0.5820062237119981	-0.02517743854110075	0.5316513466297965	0.6286570326708436	T_CS_070	True	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_070	70.00011826861424	kJ/mol	0.0	-0.06079094633484704	-0.018107369853100044	-0.09700568604104712	0.0	T_CS_070	True	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_080	79.99679970866744	kJ/mol	0.48626411947550613	0.4871339492992352	-0.01985162869739983	0.4474306919044355	0.5444363779454826	T_CS_070	True	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_090	89.99429079978957	kJ/mol	1.5938356604323562	2.1128881361835563	-0.031202987491099548	2.0504821612013573	2.1474878472424046	T_CS_070	True	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_100	99.99309291737349	kJ/mol	3.017346738286481	4.395397253519359	-0.051930819883003215	4.291535613753353	4.3885412997944	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_110	109.99396751647143	kJ/mol	4.226269405243035	6.726334232993547	-0.08084603654149529	6.564642159910556	6.661647845951603	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_1_plus	T_CS_120	119.99668390452294	kJ/mol	4.593372362200989	8.446547603703156	-0.11590193387550944	8.214743735952137	8.311749421993184	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_000	-0.003405236824689845	kJ/mol	4.599377251321659	8.458990653478489	-0.10119727720721347	8.256596099064062	8.354602679685609	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_010	10.000130009912725	kJ/mol	4.236604988220648	9.073791476707935	-0.1277057618030355	8.818379953101864	8.916386533723411	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_020	20.00316741891772	kJ/mol	3.5318622755485665	8.486691527868308	-0.14591636969348845	8.19485878848133	8.292865369102877	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_030	30.005895448121453	kJ/mol	2.5398044983406147	6.957928296985899	-0.09836987418785127	6.761188548610196	6.859195129231743	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_040	40.00695905040605	kJ/mol	1.4928287862277165	4.569652927771989	-0.05364546946310318	4.462361988845783	4.56036856946733	T_CS_070	True	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_050	50.00574720100174	kJ/mol	0.6302223230526441	2.245238196010038	-0.03711391355205315	2.171010368905932	2.269016949527479	T_CS_070	True	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_060	60.00332069338076	kJ/mol	0.09656856246956406	0.5820062237119981	-0.025620567932550173	0.5307650878468977	0.6287716684684448	T_CS_070	True	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_070	70.00011826861424	kJ/mol	0.0	-0.06079094633484704	-0.01860781714335	-0.09800658062154705	0.0	T_CS_070	True	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_080	79.99679970866744	kJ/mol	0.48626411947550613	0.4871339492992352	-0.01956287902184997	0.44800819125553526	0.5460147718770823	T_CS_070	True	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_090	89.99429079978957	kJ/mol	1.5938356604323562	2.1128881361835563	-0.029065367191299946	2.0547574018009565	2.1527639824225036	T_CS_070	True	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_100	99.99309291737349	kJ/mol	3.017346738286481	4.395397253519359	-0.046505282754044586	4.30238668801127	4.4003932686328175	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_110	109.99396751647143	kJ/mol	4.226269405243035	6.726334232993547	-0.07014982262955498	6.586034587734437	6.684041168355984	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_minus	T_CS_120	119.99668390452294	kJ/mol	4.593372362200989	8.446547603703156	-0.09827124315329386	8.250005117396569	8.348011698018116	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_plus	T_CS_000	-0.003405236824689845	kJ/mol	4.599377251321659	8.458990653478489	0.10119727720721347	8.661385207892916	8.684960519941063	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_plus	T_CS_010	10.000130009912725	kJ/mol	4.236604988220648	9.073791476707935	0.1277057618030355	9.329203000314006	9.352778312362153	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
individual_CC_FOURIER_2_plus	T_CS_020	20.00316741891772	kJ/mol	3.5318622755485665	8.486691527868308	0.14591636969348845	8.778524267255285	8.802099579303432	T_CS_070	False	False	2.0	2.0	[[0.0, 2.0]]	"[{""t"": 0.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}, {""t"": 2.0, ""best_supported_index"": 7, ""best_all_index"": 7, ""best_all_supported"": true, ""unsupported_preference_kcal_mol"": 0.0, ""status"": ""PASS""}]"	FIRST_ORDER_PIECEWISE_LINEAR_LOWER_ENVELOPE
