matrix_id	singular_index_1based	singular_value	supported	variable_id	right_singular_coefficient	absolute_coefficient	null_highlight_abs_ge_0_25
FULL_PRIMARY_118	5	1.1230701288312246	True	R_OG2P1-SG3O1	-0.6042032149511257	0.6042032149511257	False
FULL_PRIMARY_118	5	1.1230701288312246	True	R_CG312-SG3O1	0.7211007107971169	0.7211007107971169	False
FULL_PRIMARY_118	5	1.1230701288312246	True	R_CG312-CG312	0.16528353180546695	0.16528353180546695	False
FULL_PRIMARY_118	5	1.1230701288312246	True	R_CG302-CG312	0.07445519959733447	0.07445519959733447	False
FULL_PRIMARY_118	5	1.1230701288312246	True	TH_OG2P1-SG3O1-OG2P1	-0.05551700814350291	0.05551700814350291	False
FULL_PRIMARY_118	5	1.1230701288312246	True	TH_FGA2-CG312-FGA2	0.12712780485362585	0.12712780485362585	False
FULL_PRIMARY_118	5	1.1230701288312246	True	TH_CG312-CG312-SG3O1	-0.07888412529958053	0.07888412529958053	False
FULL_PRIMARY_118	5	1.1230701288312246	True	TH_FGA3-CG302-FGA3	0.02507998458545161	0.02507998458545161	False
FULL_PRIMARY_118	5	1.1230701288312246	True	LAMBDA_CS	-0.23642720140777926	0.23642720140777926	False
FULL_PRIMARY_118	5	1.1230701288312246	True	LAMBDA_CC	0.009842150209224926	0.009842150209224926	False
FULL_PRIMARY_118	6	0.7412126070746746	True	R_OG2P1-SG3O1	-0.22467905330837284	0.22467905330837284	False
FULL_PRIMARY_118	6	0.7412126070746746	True	R_CG312-SG3O1	-0.4662375030645448	0.4662375030645448	False
FULL_PRIMARY_118	6	0.7412126070746746	True	R_CG312-CG312	-0.055361544467932906	0.055361544467932906	False
FULL_PRIMARY_118	6	0.7412126070746746	True	R_CG302-CG312	0.0055201322959517	0.0055201322959517	False
FULL_PRIMARY_118	6	0.7412126070746746	True	TH_OG2P1-SG3O1-OG2P1	-0.5102145521723614	0.5102145521723614	False
FULL_PRIMARY_118	6	0.7412126070746746	True	TH_FGA2-CG312-FGA2	0.4238528765627312	0.4238528765627312	False
FULL_PRIMARY_118	6	0.7412126070746746	True	TH_CG312-CG312-SG3O1	0.010735705107893338	0.010735705107893338	False
FULL_PRIMARY_118	6	0.7412126070746746	True	TH_FGA3-CG302-FGA3	0.07489082213722775	0.07489082213722775	False
FULL_PRIMARY_118	6	0.7412126070746746	True	LAMBDA_CS	-0.5320844099010562	0.5320844099010562	False
FULL_PRIMARY_118	6	0.7412126070746746	True	LAMBDA_CC	0.015449310369688	0.015449310369688	False
FULL_PRIMARY_118	7	0.450738459286046	True	R_OG2P1-SG3O1	-0.003145142187547387	0.003145142187547387	False
FULL_PRIMARY_118	7	0.450738459286046	True	R_CG312-SG3O1	0.0006021431643561861	0.0006021431643561861	False
FULL_PRIMARY_118	7	0.450738459286046	True	R_CG312-CG312	0.036586372862651324	0.036586372862651324	False
FULL_PRIMARY_118	7	0.450738459286046	True	R_CG302-CG312	-0.03260956100427796	0.03260956100427796	False
FULL_PRIMARY_118	7	0.450738459286046	True	TH_OG2P1-SG3O1-OG2P1	-0.09361736499699662	0.09361736499699662	False
FULL_PRIMARY_118	7	0.450738459286046	True	TH_FGA2-CG312-FGA2	-0.11322871191752619	0.11322871191752619	False
FULL_PRIMARY_118	7	0.450738459286046	True	TH_CG312-CG312-SG3O1	-0.12006002752385425	0.12006002752385425	False
FULL_PRIMARY_118	7	0.450738459286046	True	TH_FGA3-CG302-FGA3	0.9681514481123986	0.9681514481123986	False
FULL_PRIMARY_118	7	0.450738459286046	True	LAMBDA_CS	0.1324543693961272	0.1324543693961272	False
FULL_PRIMARY_118	7	0.450738459286046	True	LAMBDA_CC	0.08201859826479527	0.08201859826479527	False
FULL_PRIMARY_118	8	0.34621128511790594	True	R_OG2P1-SG3O1	0.02979365266582853	0.02979365266582853	False
FULL_PRIMARY_118	8	0.34621128511790594	True	R_CG312-SG3O1	-0.1105307237333219	0.1105307237333219	False
FULL_PRIMARY_118	8	0.34621128511790594	True	R_CG312-CG312	-0.029969108734891173	0.029969108734891173	False
FULL_PRIMARY_118	8	0.34621128511790594	True	R_CG302-CG312	-0.029854210633659048	0.029854210633659048	False
FULL_PRIMARY_118	8	0.34621128511790594	True	TH_OG2P1-SG3O1-OG2P1	0.7848214834698846	0.7848214834698846	False
FULL_PRIMARY_118	8	0.34621128511790594	True	TH_FGA2-CG312-FGA2	0.08029819902642851	0.08029819902642851	False
FULL_PRIMARY_118	8	0.34621128511790594	True	TH_CG312-CG312-SG3O1	0.03075989896351048	0.03075989896351048	False
FULL_PRIMARY_118	8	0.34621128511790594	True	TH_FGA3-CG302-FGA3	0.16877992303993697	0.16877992303993697	False
FULL_PRIMARY_118	8	0.34621128511790594	True	LAMBDA_CS	-0.5772839425733692	0.5772839425733692	False
FULL_PRIMARY_118	8	0.34621128511790594	True	LAMBDA_CC	-0.004871361151689102	0.004871361151689102	False
FULL_PRIMARY_118	9	0.28391552589952296	True	R_OG2P1-SG3O1	-0.03324907333233904	0.03324907333233904	False
FULL_PRIMARY_118	9	0.28391552589952296	True	R_CG312-SG3O1	-0.1136002519458464	0.1136002519458464	False
FULL_PRIMARY_118	9	0.28391552589952296	True	R_CG312-CG312	-0.03090960276272316	0.03090960276272316	False
FULL_PRIMARY_118	9	0.28391552589952296	True	R_CG302-CG312	0.011276952260768441	0.011276952260768441	False
FULL_PRIMARY_118	9	0.28391552589952296	True	TH_OG2P1-SG3O1-OG2P1	0.03237311200261949	0.03237311200261949	False
FULL_PRIMARY_118	9	0.28391552589952296	True	TH_FGA2-CG312-FGA2	-0.12596787774214432	0.12596787774214432	False
FULL_PRIMARY_118	9	0.28391552589952296	True	TH_CG312-CG312-SG3O1	-0.9392837740048912	0.9392837740048912	False
FULL_PRIMARY_118	9	0.28391552589952296	True	TH_FGA3-CG302-FGA3	-0.1416307217199535	0.1416307217199535	False
