observable_id	kind	family	variable_id	J_h_raw	J_2h_raw	J_h_tight_raw	endpoint_rounding_raw	binary_arithmetic_bound_raw	uncertainty_envelope_raw	J_h_normalized	J_2h_normalized	J_h_tight_normalized	uncertainty_envelope_normalized	step_disagreement_normalized	convergence_disagreement_normalized
ANGLE|A|S1-C2-F4	angle	FGA2-CG312-SG3O1	R_OG2P1-SG3O1	-20.967624148930497	-20.72439146275329	-20.704328937995342	0.0045234473190151996	6.707474621099044e-10	0.5110513444313785	-0.010536627582908702	-0.010414398559151118	-0.010404316761125462	0.0002568129633462979	0.00012222902375758418	0.00013231082178324048
ANGLE|A|S1-C2-F4	angle	FGA2-CG312-SG3O1	R_CG312-SG3O1	-65.66388532721135	-64.29815459983246	-64.80144808594446	0.0045235010488066975	6.707481477868113e-10	2.2326914696945845	-0.032997343925345965	-0.03231103841210734	-0.032563952904965436	0.0011219696784248625	0.0006863055132386234	0.00043339102038052885
ANGLE|A|S1-C2-F4	angle	FGA2-CG312-SG3O1	R_CG312-CG312	121.16929455356029	121.65294192730869	121.40707266357254	0.004523433120954489	6.707387933003123e-10	0.7259489168815949	0.0608898615373051	0.06113290348723907	0.061009349533406684	0.0003648030567062348	0.00024304194993397116	0.00011948799610158461
ANGLE|A|S1-C2-F4	angle	FGA2-CG312-SG3O1	R_CG302-CG312	11.697922270563765	11.11231578595806	10.511293601283	0.004523451391455201	6.707499530729162e-10	1.7767586052779252	0.005878427120939745	0.005584148789994872	0.005282123778290802	0.0008928547934457655	0.00029427833094487245	0.0005963033426489425
ANGLE|A|S1-C2-F4	angle	FGA2-CG312-SG3O1	TH_OG2P1-SG3O1-OG2P1	0.01667695430570859	0.016321447687932533	0.01655529479572948	4.523422676982128e-06	6.707537018903604e-13	0.00048168955043215075	0.004190242430146768	0.004100918031536808	0.00415967432811804	0.00012102905334988021	8.932439860996014e-05	3.056810202872826e-05
ANGLE|A|S1-C2-F4	angle	FGA2-CG312-SG3O1	TH_FGA2-CG312-FGA2	-0.1810986784041475	-0.18163811044611933	-0.1813814938382876	4.5234515984067486e-06	6.707453445511223e-13	0.0008267709277103326	-0.04550275502240877	-0.04563829242264481	-0.045573815073921206	0.00020773401172645615	0.00013553740023604377	7.106005151243794e-05
ANGLE|A|S1-C2-F4	angle	FGA2-CG312-SG3O1	TH_CG312-CG312-SG3O1	-0.07225409025536322	-0.07342591080418615	-0.07308539466301767	4.523436727162971e-06	6.707459521495759e-13	0.0020076483932045274	-0.018154523253448046	-0.018448954244514256	-0.018363396344869137	0.0005044406387287364	0.00029443099106621004	0.00020887309142109123
ANGLE|A|S1-C2-F4	angle	FGA2-CG312-SG3O1	TH_FGA3-CG302-FGA3	-0.017261179609015187	-0.017123159967351143	-0.017473031320527355	4.5234595263697e-06	6.707434864146722e-13	0.0003543948127025818	-0.004337034560760371	-0.004302355820980148	-0.0043902643060846494	8.904504707445012e-05	3.4678739780222984e-05	5.322974532427811e-05
ANGLE|A|S1-C2-F4	angle	FGA2-CG312-SG3O1	LAMBDA_CS	-0.14390032050087598	-0.13454472175972398	-0.1297473659668924	9.046906893673309e-05	1.3414941227358e-11	0.023599022344072303	-0.00361563159328252	-0.003380563330301289	-0.0032600252306750747	0.0005929477464734939	0.00023506826298123114	0.00035560636260744544
ANGLE|A|S1-C2-F4	angle	FGA2-CG312-SG3O1	LAMBDA_CC	-0.08454687550056406	-0.0902391740017805	-0.09466298094650938	9.046896686999214e-05	1.341497185971667e-11	0.015898872914031758	-0.0021243201760019876	-0.0022673445572386343	-0.002378496888910105	0.00039947421246505854	0.0001430243812366467	0.0002541767129081176
ANGLE|A|S1-C2-C1	angle	CG312-CG312-SG3O1	R_OG2P1-SG3O1	-3.5565003676580886	-3.492469898130679	-4.19412365035754	0.004299426716590086	7.076308885678983e-10	0.7059531789434508	-0.0025274947536789876	-0.0024819902804395547	-0.002980633889134117	0.0005016990782142137	4.5504473239432915e-05	0.0004531391354551293
ANGLE|A|S1-C2-C1	angle	CG312-CG312-SG3O1	R_CG312-SG3O1	-95.09755999984293	-95.81416101758222	-95.88379823701842	0.0042994991356428746	7.076291407377378e-10	1.5071387540504324	-0.06758289305212385	-0.06809215921986776	-0.0681416482367638	0.0010710768733695143	0.0005092661677439103	0.0005587551846399502
ANGLE|A|S1-C2-C1	angle	CG312-CG312-SG3O1	R_CG312-CG312	-187.5191844451507	-188.25789348246147	-187.53249741077127	0.004299499949553031	7.07625955802255e-10	0.7563215028808937	-0.1332640815137532	-0.1337890591668633	-0.13327354262644361	0.000537494287364528	0.0005249776531100758	9.461112690400952e-06
ANGLE|A|S1-C2-C1	angle	CG312-CG312-SG3O1	R_CG302-CG312	-4.7843581209008335	-4.078008683887191	-3.779036685884307	0.004299454856077092	7.076373057469866e-10	1.7159703268862458	-0.003400095262259466	-0.0028981145756971634	-0.002685644428548887	0.0012194870097903953	0.0005019806865623026	0.000714450833710579
ANGLE|A|S1-C2-C1	angle	CG312-CG312-SG3O1	TH_OG2P1-SG3O1-OG2P1	0.09877789934684245	0.09776961403969153	0.09817376404824074	4.299412299025479e-06	7.076351998362763e-13	0.0016167200180516436	0.035099198168081984	0.034740919585122966	0.03488452803735266	0.0005744764433251097	0.00035827858295901793	0.00021467013072932334
ANGLE|A|S1-C2-C1	angle	CG312-CG312-SG3O1	TH_FGA2-CG312-FGA2	0.034430226084658955	0.034093014691436	0.03429731792594026	4.299437002716065e-06	7.076315333849303e-13	0.0004744189889443662	0.012234248109224853	0.012114425258227507	0.012187021251477637	0.00016857744715940547	0.00011982285099734584	4.7226857747216175e-05
ANGLE|A|S1-C2-C1	angle	CG312-CG312-SG3O1	TH_CG312-CG312-SG3O1	0.3283696212175826	0.3306117893389846	0.33021279176709584	4.2994415777198825e-06	7.076478022220164e-13	0.004089638112492926	0.11668106412168176	0.11747778387113612	0.1173360062575514	0.001453189625364497	0.000796719749454361	0.0006549421358696406
ANGLE|A|S1-C2-C1	angle	CG312-CG312-SG3O1	TH_FGA3-CG302-FGA3	0.005448170558722154	0.006767545019194188	0.006606158384506955	4.299453953986981e-06	7.076363739750343e-13	0.0024816617402108215	0.001935923109911849	0.00240474241010174	0.0023473961665591743	0.0008818201012754297	0.00046881930018989105	0.0004114730566473254
ANGLE|A|S1-C2-C1	angle	CG312-CG312-SG3O1	LAMBDA_CS	0.10135432240971909	0.08822701599996208	0.07529451626069772	8.598925674431059e-05	1.4152687702041897e-11	0.03927310181552269	0.0036014690239149346	0.0031350105021849695	0.002675474134071652	0.0013955089067627102	0.0004664585217299651	0.0009259948898432827
ANGLE|A|S1-C2-C1	angle	CG312-CG312-SG3O1	LAMBDA_CC	0.01973708425069276	0.040574360829168654	0.04527783574815203	8.598897834215478e-05	1.4152722000114995e-11	0.046464017054277315	0.0007013267501697888	0.001441747132408296	0.001608877836089613	0.0016510269534552038	0.0007404203822385073	0.0009075510859198242
ANGLE|A|F1-C1-F2	angle	FGA2-CG312-FGA2	R_OG2P1-SG3O1	0.9286161518176073	1.1485480452861907	1.1598668417320823	0.005082032656147836	6.360058852610486e-10	0.4562646160392063	0.0003810158222490656	0.00047125497118558464	0.00047589912962097254	0.0001872076395645956	9.023914893651903e-05	9.488330737190693e-05
ANGLE|A|F1-C1-F2	angle	FGA2-CG312-FGA2	R_CG312-SG3O1	8.65206766291493	8.843299793117154	8.702606108336397	0.00508203223271516	6.360075498456967e-10	0.24685260785640503	0.003549986362274232	0.0036284498557067175	0.003570722537603252	0.00010128485184393814	7.846349343248538e-05	2.0736175329019897e-05
ANGLE|A|F1-C1-F2	angle	FGA2-CG312-FGA2	R_CG312-CG312	25.549274857880278	25.110572191138658	25.599224418137112	0.00508199892343842	6.360062416245245e-10	0.4937342259218923	0.01048299445232421	0.010302992567838093	0.010503489005143462	0.00020258160672084147	0.0001800018844861171	2.0494552819251555e-05
ANGLE|A|F1-C1-F2	angle	FGA2-CG312-FGA2	R_CG302-CG312	12.219742729108418	11.580224345532741	11.424013789238074	0.005082034703489387	6.360113606243286e-10	1.44032935814951	0.005013821173032719	0.0047514236018893095	0.004687329634285904	0.0005909742939864284	0.00026239757114340963	0.0003264915387468153
ANGLE|A|F1-C1-F2	angle	FGA2-CG312-FGA2	TH_OG2P1-SG3O1-OG2P1	-0.0145226439697268	-0.01502284446631208	-0.015081866835480184	5.082026445325154e-06	6.360059230266643e-13	0.001064505388783988	-0.0029793564986594786	-0.003081973873514953	-0.003094082459218344	0.00021838592576825885	0.00010261737485547451	0.0001147259605588655
ANGLE|A|F1-C1-F2	angle	FGA2-CG312-FGA2	TH_FGA2-CG312-FGA2	0.8329537890979566	0.8328608484214648	0.8327000992737794	5.082020171254665e-06	6.360035713346952e-13	0.0003517125208402198	0.1708825396949202	0.17086347268418353	0.1708304945970798	7.215469764387048e-05	1.906701073667305e-05	5.204509784040301e-05
ANGLE|A|F1-C1-F2	angle	FGA2-CG312-FGA2	TH_CG312-CG312-SG3O1	0.02291350297917205	0.023184440863268208	0.023214618062731063	5.082032976521975e-06	6.360082547174349e-13	0.0005771350006316898	0.004700762075442783	0.004756345655636419	0.0047625365830955245	0.00011840067954018804	5.5583580193635865e-05	6.177450765274158e-05
ANGLE|A|F1-C1-F2	angle	FGA2-CG312-FGA2	TH_FGA3-CG302-FGA3	-0.008635597562225428	-0.008273975604392803	-0.008393291176531648	5.0820384864100705e-06	6.360082874199877e-13	0.0006090103820128154	-0.0017716142990530314	-0.0016974266557855592	-0.0017219045419049302	0.00012493999323975072	7.418764326747214e-05	4.9709757148101155e-05
ANGLE|A|F1-C1-F2	angle	FGA2-CG312-FGA2	LAMBDA_CS	0.07009606356689346	0.05642283401350312	0.05692889382657995	0.00010164054985025651	1.2720172558223542e-11	0.02694203984355411	0.0014380381627051666	0.0011575284606669177	0.0011679104034863093	0.0005527226423946106	0.0002805097020382489	0.00027012775921885727
ANGLE|A|F1-C1-F2	angle	FGA2-CG312-FGA2	LAMBDA_CC	0.07009444246520502	0.07328868224291796	0.06601996098268614	0.00010164049954484971	1.2720131074938674e-11	0.007370361759776664	0.0014380049054011899	0.001503535528198553	0.0013544159052927016	0.000151204803011328	6.5530622797363e-05	8.358900010848832e-05
ANGLE|A|F1-C1-C2	angle	CG312-CG312-FGA2	R_OG2P1-SG3O1	-8.932987087639788	-9.353292315555706	-8.687266595309495	0.004879750195482811	6.896257201917063e-10	0.6709054704416934	-0.0022444974565750614	-0.002350103118576721	-0.0021827578598810475	0.00016857134206454337	0.00010560566200165959	6.173959669401397e-05
ANGLE|A|F1-C1-C2	angle	CG312-CG312-FGA2	R_CG312-SG3O1	-16.652994663374443	-16.09662099810194	-16.337850126355136	0.004879763717714698	6.896225106678202e-10	0.8763979660095247	-0.004184222343500293	-0.004044428200246983	-0.004105039299256102	0.0002202032742639575	0.00013979414325330976	7.918304424419081e-05
ANGLE|A|F1-C1-C2	angle	CG312-CG312-FGA2	R_CG312-CG312	61.22357245087784	62.45916458175671	61.12832916306843	0.004879806012011826	6.89621796715303e-10	1.3357152247002928	0.015383001374598589	0.01569345557854108	0.01535907059812407	0.0003356110778103125	0.00031045420394249304	2.3930776474518495e-05
