state_key	state_stage	state_id	variable_id	multiplier	emtol_kj_mol_nm	source_id	status	error	started_epoch	completed_epoch	elapsed_seconds	source_geometry_sha256	start_g96_sha256	parameter_receipt_sha256	lbfgs_fmax_kj_mol_nm	lbfgs_fmax_within_tolerance_diagnostic	cg_fmax_kj_mol_nm	cg_converged	minimization_converged	potential_kj_mol	raw_energy_xvg_last_line	xvg_last_time_ps	xvg_precision_decimal_digits	energy_output_option_dp	cg_trr_sha256	cg_trr_last_frame_index	cg_trr_last_frame_time_ps	xvg_sha256	final_g96_sha256	physical_topology_sha256	start_pair_domain	lbfgs_pair_domain	cg_final_pair_domain	raw_warning_events	artifact_hashes	run_receipt_sha256	run_directory
primary__BASE	primary	BASE		0	1.0	T_CC_000	DONE		1790414746.192454	1790414773.3206954	27.128241300582886	a6e94cfe558c5be38544a34d2a6fad98313d167e35f5e4b511ff44a3e9ca9bd2	a6e94cfe558c5be38544a34d2a6fad98313d167e35f5e4b511ff44a3e9ca9bd2	2561a823ef8b31ff247968a49ed2bd8966769f1720bd963e7a1639e8080b3a6f	0.551820728168811	True	0.542379565200709	True	True	495.148226392751	    1.000000  495.148226392751	1.0	12	True	d13db5fe9483d49f9a337e7b2d10b5b7ad0fd90f29cfc252bb2e5872ab9bab39	0	1.0	a647835c9982c17f65f9432428e5d5a5f048f724259b4fd3f84e99b2aefeabe3	7cf7b0850dfce4001bedba634fbe689b94066bba4c95474256e2504ec9fdd668	3e09251197564dc576cf1d3765556cd7dd623fba0c0b0e920a78d5da6928b3e3	"{""all_pairs_within_2nm"":true,""atom_count"":17,""box_matches_10nm"":true,""box_nm"":[10.0,10.0,10.0],""coordinate_file"":""start.g96"",""coordinate_sha256"":""a6e94cfe558c5be38544a34d2a6fad98313d167e35f5e4b511ff44a3e9ca9bd2"",""max_all_pair_distance_nm"":0.6483516349419846,""max_distance_pair"":[""F8"",""O2""],""pair_count"":136}"	"{""all_pairs_within_2nm"":true,""atom_count"":17,""box_matches_10nm"":true,""box_nm"":[10.0,10.0,10.0],""coordinate_file"":""lbfgs_final.g96"",""coordinate_sha256"":""91ded5ed1e8e1cb656eba04fd355bb3d639200b890377d7579b9a1acda5b0582"",""max_all_pair_distance_nm"":0.6345230201924026,""max_distance_pair"":[""F8"",""O2""],""pair_count"":136}"	"{""all_pairs_within_2nm"":true,""atom_count"":17,""box_matches_10nm"":true,""box_nm"":[10.0,10.0,10.0],""coordinate_file"":""final.g96"",""coordinate_sha256"":""7cf7b0850dfce4001bedba634fbe689b94066bba4c95474256e2504ec9fdd668"",""max_all_pair_distance_nm"":0.634523025416836,""max_distance_pair"":[""F8"",""O2""],""pair_count"":136}"	"[{""approved"":true,""log"":""grompp_lbfgs.retry_maxwarn1.stdout_stderr.txt"",""raw_block"":""WARNING 1 [file lbfgs.mdp]: For efficient BFGS minimization, use switch/shift/pme instead of cut-off.""},{""approved"":true,""log"":""grompp_lbfgs.stdout_stderr.txt"",""raw_block"":""WARNING 1 [file lbfgs.mdp]: For efficient BFGS minimization, use switch/shift/pme instead of cut-off.""}]"	"{""cg.edr"":""179701899ab8efeaaf6f6c3f22be87ef61f1da2c7371b4175c6cc4e38fbb4e62"",""cg.log"":""725962b8104a46f0ac0193c4d828b4990d8c04ee43170ddf71658130a0c0784d"",""cg.mdp"":""b5ce47f88a2ebea5435f9b8bd236b30fd281d5094d65612f3b63e1d669e0dd50"",""cg.tpr"":""e712f7523fcb99dba0745badb62c84dd09f8fd989e494ee5ac63f8ddf22e24b0"",""cg.trr"":""d13db5fe9483d49f9a337e7b2d10b5b7ad0fd90f29cfc252bb2e5872ab9bab39"",""cg_processed.mdp"":""143c7dc4719f562e2b07b716d92ee86cf87c41c1bfe7898943d6ed66d3bf1f04"",""energy_physical.stdout_stderr.txt"":""339dc3f3651bc9efc72d964768a5fa171351fe47ed096436d139991348dde926"",""final.g96"":""7cf7b0850dfce4001bedba634fbe689b94066bba4c95474256e2504ec9fdd668"",""final_positionred.g96"":""f86bf6793bd015ca7f5cd3678e59bc28107203c7bb1cbae74b394179488ae7a2"",""gmx_check_cg_trr.txt"":""e789edbefbd40e3e0ac66b225ccdbd17f9cad9941536221b20b715649856402f"",""grompp_cg.stdout_stderr.txt"":""9c4d8e8e0cfa800d7a50c1f0bf895167cabf7a3eea047cf02b362cd729dc48ae"",""grompp_lbfgs.retry_maxwarn1.stdout_stderr.txt"":""92958a6c5f8449e8f6c511cc59ead08df6b3cf732ebf897449bf19f85f8325df"",""grompp_lbfgs.stdout_stderr.txt"":""4b4f0656ccdb898e1e0f612f8ae90f51d1d4dd8ce61920a261a164928dedf4a7"",""grompp_physical.stdout_stderr.txt"":""8f771218da637116781098d9f81e0fff6f74c0e9e2ec7cdab357b059d16a21f8"",""lbfgs.edr"":""7f54efea31c9c6973854f88119ee4e0db3fed612b0d9cc809e9cc791a4822366"",""lbfgs.log"":""76a74f56373359e396d9c8110fd6803ba9fea74cf59c78c476dcd5fcd7034ecc"",""lbfgs.mdp"":""ab1710bd394cee6386a2bd950e731d5c63b7b1a4d70c360a7aee85283d5e0a10"",""lbfgs.tpr"":""44ca43b6ddaa586fc114215e6fddfe77f3b240f48eb73aaec374af61642983f0"",""lbfgs.trr"":""06c9f893754e875e8bcfd47a4e66c64cc495f26e9340e54858af1412a99f9ea7"",""lbfgs_final.g96"":""91ded5ed1e8e1cb656eba04fd355bb3d639200b890377d7579b9a1acda5b0582"",""lbfgs_positionred.g96"":""a5678eaa91d4adeea41f456143e2b12bd8a5ccd92bed1b47200f4df29d26fab8"",""lbfgs_processed.mdp"":""f2bcd88b282fc81e6fb2b68a0d52199e558bc94ec51ddce67acf5a21f2c28429"",""mdrun_cg.stdout_stderr.txt"":""47f7fb5dce54874ab1e2c6b81f15238c8e3928228877c9e95fc2c655ea1a79ed"",""mdrun_lbfgs.stdout_stderr.txt"":""2c1321739d915cc4a5811d781b3d16fcac7a3d25394d7fda75479a153ce72bcc"",""mdrun_physical.stdout_stderr.txt"":""33bdf7286cab4622b14752355864bb545e8afbf6cd1dcb929c459e2e79d212ad"",""pfbs_ani_restraint.itp"":""ab0a01ad3a6dff36daa25f26478c5320566032c5a8e10f65cb7b34a1058df459"",""physical.edr"":""3aeefcb3961cc6310543cf6d86b9da1c9bed76b91c4f89e8d0d1a3307905425c"",""physical.log"":""23ff1bdd2c2cb8bd8f9c0bf6552efb4a2fa965ba3384eb8c9ca323c3cab1baa1"",""physical.mdp"":""6619cd5f7a23f8709022f5b9714e978c35f9d8d4391c932ac0b590aecf376665"",""physical.tpr"":""92368d523a11eb1be733add999e4ab5021c995707c4aa425a939385f3e785c1f"",""physical_potential.xvg"":""a647835c9982c17f65f9432428e5d5a5f048f724259b4fd3f84e99b2aefeabe3"",""physical_processed.mdp"":""5977ba5d4c746a45f011f6d5819f63e81205bb20ff5ffedc60f79722cf2363bd"",""start.g96"":""a6e94cfe558c5be38544a34d2a6fad98313d167e35f5e4b511ff44a3e9ca9bd2"",""topol_min.top"":""f03e80801bdd029836b341d55ab401406a858df5d3c7b47332d4338bfe4c8965"",""topol_physical.top"":""3e09251197564dc576cf1d3765556cd7dd623fba0c0b0e920a78d5da6928b3e3"",""trjconv_cg.stdout_stderr.txt"":""7abe634efdce640832f62b5f7edef43a2607121035ff5f8ad994054ee4c602ed"",""trjconv_lbfgs.stdout_stderr.txt"":""9a6d8e1fc1805daff0f13e2f4e7b117677648d6b63686488a42a346af7b24cd1""}"	8ef924f9eff631254ef0222f5f0b6b4bd4f64487666978a78b594720c40f5ca9	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/pre_qm_v2_mm_identifiability_20260926/executor_runtime/states/primary__BASE/runs/T_CC_000
primary__BASE	primary	BASE		0	1.0	T_CC_030	DONE		1790414746.1928456	1790414773.585759	27.392913341522217	bab98c0a3ea47718c84ee2523940894bf3eb8df2875321a686eefa8b41f8b782	bab98c0a3ea47718c84ee2523940894bf3eb8df2875321a686eefa8b41f8b782	2561a823ef8b31ff247968a49ed2bd8966769f1720bd963e7a1639e8080b3a6f	0.92524279732016	True	0.848401363638037	True	True	459.53327857342	    1.000000  459.533278573420	1.0	12	True	92e45060d0b74baa1f7c882f5c0ca4b866bcca92258ece33e6c8920e7fbe1547	0	1.0	e1d8822f635714dbdee4ee69cacc3c119c8b326fb4192ebaa25f671cc546d64d	e8a2498c5e8452e976a2ed2e330165bf12d309321acbfb28d1f0af4025e1c37b	3e09251197564dc576cf1d3765556cd7dd623fba0c0b0e920a78d5da6928b3e3	"{""all_pairs_within_2nm"":true,""atom_count"":17,""box_matches_10nm"":true,""box_nm"":[10.0,10.0,10.0],""coordinate_file"":""start.g96"",""coordinate_sha256"":""bab98c0a3ea47718c84ee2523940894bf3eb8df2875321a686eefa8b41f8b782"",""max_all_pair_distance_nm"":0.6446156765918576,""max_distance_pair"":[""F8"",""O1""],""pair_count"":136}"	"{""all_pairs_within_2nm"":true,""atom_count"":17,""box_matches_10nm"":true,""box_nm"":[10.0,10.0,10.0],""coordinate_file"":""lbfgs_final.g96"",""coordinate_sha256"":""0bc9aca4d1648137911b1354d68ebdb2593c020af78de71a7f3b2ed22a0268e8"",""max_all_pair_distance_nm"":0.6262727665565835,""max_distance_pair"":[""F8"",""O1""],""pair_count"":136}"	"{""all_pairs_within_2nm"":true,""atom_count"":17,""box_matches_10nm"":true,""box_nm"":[10.0,10.0,10.0],""coordinate_file"":""final.g96"",""coordinate_sha256"":""e8a2498c5e8452e976a2ed2e330165bf12d309321acbfb28d1f0af4025e1c37b"",""max_all_pair_distance_nm"":0.626272606730777,""max_distance_pair"":[""F8"",""O1""],""pair_count"":136}"	"[{""approved"":true,""log"":""grompp_lbfgs.retry_maxwarn1.stdout_stderr.txt"",""raw_block"":""WARNING 1 [file lbfgs.mdp]: For efficient BFGS minimization, use switch/shift/pme instead of cut-off.""},{""approved"":true,""log"":""grompp_lbfgs.stdout_stderr.txt"",""raw_block"":""WARNING 1 [file lbfgs.mdp]: For efficient BFGS minimization, use switch/shift/pme instead of cut-off.""}]"	"{""cg.edr"":""42ca2251dd96a0d2ed24305067a63f2a67601e6c57dbd0969196c041269ede5b"",""cg.log"":""132a70e9e0234d92111adcaf9a029c5b79156043e8cf67c2f98964b4e50c9f0d"",""cg.mdp"":""e50bb96cbe1226a01173627c7ae9dcabd99624865dcf0bb6063ca98534fd7c57"",""cg.tpr"":""c915e40fedad088f3997188dbc05140dda0cecc9b405ab1386124a1cbbc0e19f"",""cg.trr"":""92e45060d0b74baa1f7c882f5c0ca4b866bcca92258ece33e6c8920e7fbe1547"",""cg_processed.mdp"":""f66d4d9ce8f458ab2f0605140a61ad090f9345602d1d55f3e7c9f9c806cdeaad"",""energy_physical.stdout_stderr.txt"":""cd1e8589532af43d42a9ce4d507018ef76c345636d26156b060243b4354ec378"",""final.g96"":""e8a2498c5e8452e976a2ed2e330165bf12d309321acbfb28d1f0af4025e1c37b"",""final_positionred.g96"":""9f7132db0eb65447c91a5601056c395d85a438461ab8b284356213bc6da3c20c"",""gmx_check_cg_trr.txt"":""ed4dc9d5f565b271003989f6d408a7fccf2dc552599829d212caebec9ba30151"",""grompp_cg.stdout_stderr.txt"":""dec7c4036637f742b6a36f9d774b1b36365d0c05d0bc59a8162ed4d57c6269f3"",""grompp_lbfgs.retry_maxwarn1.stdout_stderr.txt"":""89c63ee594b2559b4c3abbe7960984bdd6ea7cb4302b0e2dda24edf599a4bb25"",""grompp_lbfgs.stdout_stderr.txt"":""c1ebbd6f6f4569bca9285439498461475f6bfa89d926567ea9496768044d2d78"",""grompp_physical.stdout_stderr.txt"":""08ca003d20aeadc4cad015322a53366710e81cc2a17240aeaaad216dd6ab2deb"",""lbfgs.edr"":""1e39c5f24471cf1fe8812b37c19ebb041efc1af46e367aabab24f526d84e0ab8"",""lbfgs.log"":""efb6c3668ca6c35704d00244625c9d9adeb25add6d7b4b29d2a5fc5979572ae1"",""lbfgs.mdp"":""c8db46a8d415c3280dfa47c1b279195db328da5a87fa2d989f858e851cb03587"",""lbfgs.tpr"":""f88a5188553925621b868c2dd8f7809c3b33c0515ed68443749374d0220d4168"",""lbfgs.trr"":""fd85ba746def18000eb150d433127849c3ea73d98986b0d2a3bc2a383ab21ad0"",""lbfgs_final.g96"":""0bc9aca4d1648137911b1354d68ebdb2593c020af78de71a7f3b2ed22a0268e8"",""lbfgs_positionred.g96"":""a1c851f30c64fa38b8f4e5b73d341e94c23ccdb1361d4b67d12418d933c87941"",""lbfgs_processed.mdp"":""7a412978b763c31c2d85fdfa6b382b1446a0cfc15a88126962856fecebbc694a"",""mdrun_cg.stdout_stderr.txt"":""89851f619e96f755e97732d1218b4aff88cd5bb408b0177d20b1b95dacb2f46a"",""mdrun_lbfgs.stdout_stderr.txt"":""c1a4e6d27853a1466e54afbd320afd90c01ad48654942474a76ef7352bd595bd"",""mdrun_physical.stdout_stderr.txt"":""f1dbe3f4c04f4291e8e3287465f4984413cdfbefb9237ce3c3a333280b69c7a0"",""pfbs_ani_restraint.itp"":""c6ef327dc64211baea4186b1bb71ce39373313bb944596326c4a1321a5da6969"",""physical.edr"":""e0db796952954c41732e90b9e76038594eeafac2699c258c05bb5a29ba9e4376"",""physical.log"":""4a02561d6cbd6ef459593a336e69eed0ebb60eaf37a64072075b45171234f9f9"",""physical.mdp"":""86c39418c6872f253ea5fa0e175ced5053d117f2334d5929e1db6e3fe4b0b25d"",""physical.tpr"":""c19ab01a048cea60482c90c44368e6ae4af9e639c554a297524c367421164b4b"",""physical_potential.xvg"":""e1d8822f635714dbdee4ee69cacc3c119c8b326fb4192ebaa25f671cc546d64d"",""physical_processed.mdp"":""147865d01ffbddbcb5d969881918e227675f07bed3b50ba8cf8673fbafcf3349"",""start.g96"":""bab98c0a3ea47718c84ee2523940894bf3eb8df2875321a686eefa8b41f8b782"",""topol_min.top"":""f03e80801bdd029836b341d55ab401406a858df5d3c7b47332d4338bfe4c8965"",""topol_physical.top"":""3e09251197564dc576cf1d3765556cd7dd623fba0c0b0e920a78d5da6928b3e3"",""trjconv_cg.stdout_stderr.txt"":""e9c2d3797227be52aeaa3f76a8b480578eb21aa31807dc2bf956cb070d514be7"",""trjconv_lbfgs.stdout_stderr.txt"":""567ffc5c01eed498e2b06729546cb1de3817060f8c5068cd44c4fcb9f88c1c99""}"	f82052922fdb708a7904f81f5bbc0e6114508f54bdbfb31c9ab00f7f0703031c	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/pre_qm_v2_mm_identifiability_20260926/executor_runtime/states/primary__BASE/runs/T_CC_030
primary__BASE	primary	BASE		0	1.0	T_CC_060	DONE		1790414746.1937602	1790414773.3333752	27.139615058898926	41baeb9c356cf99a1669a39f741dfb4147717de0ce46134528141edf74e37c1d	41baeb9c356cf99a1669a39f741dfb4147717de0ce46134528141edf74e37c1d	2561a823ef8b31ff247968a49ed2bd8966769f1720bd963e7a1639e8080b3a6f	0.985713471038593	True	0.923064554575346	True	True	421.798773429754	    1.000000  421.798773429754	1.0	12	True	1a5619c4276aae163ec274eb3a2db4c21a57eaf533de4b7560f4f251b56e9ca7	0	1.0	ff97fabfa7b7e87b94cb1b34aeb5c6db180156636ce32b087b636cae7e263ce8	312d598c0449a538afe4fa9ee4543d070e81b9bdfc531de63e3c132d95f5f6c3	3e09251197564dc576cf1d3765556cd7dd623fba0c0b0e920a78d5da6928b3e3	"{""all_pairs_within_2nm"":true,""atom_count"":17,""box_matches_10nm"":true,""box_nm"":[10.0,10.0,10.0],""coordinate_file"":""start.g96"",""coordinate_sha256"":""41baeb9c356cf99a1669a39f741dfb4147717de0ce46134528141edf74e37c1d"",""max_all_pair_distance_nm"":0.6348496549609789,""max_distance_pair"":[""F9"",""O1""],""pair_count"":136}"	"{""all_pairs_within_2nm"":true,""atom_count"":17,""box_matches_10nm"":true,""box_nm"":[10.0,10.0,10.0],""coordinate_file"":""lbfgs_final.g96"",""coordinate_sha256"":""7d41e864e11aba9e03de80a6d053eb6e9afed74dfeb4e9bcfa903982d0f1a39f"",""max_all_pair_distance_nm"":0.6213269664668114,""max_distance_pair"":[""F8"",""O1""],""pair_count"":136}"	"{""all_pairs_within_2nm"":true,""atom_count"":17,""box_matches_10nm"":true,""box_nm"":[10.0,10.0,10.0],""coordinate_file"":""final.g96"",""coordinate_sha256"":""312d598c0449a538afe4fa9ee4543d070e81b9bdfc531de63e3c132d95f5f6c3"",""max_all_pair_distance_nm"":0.6213269742875114,""max_distance_pair"":[""F8"",""O1""],""pair_count"":136}"	"[{""approved"":true,""log"":""grompp_lbfgs.retry_maxwarn1.stdout_stderr.txt"",""raw_block"":""WARNING 1 [file lbfgs.mdp]: For efficient BFGS minimization, use switch/shift/pme instead of cut-off.""},{""approved"":true,""log"":""grompp_lbfgs.stdout_stderr.txt"",""raw_block"":""WARNING 1 [file lbfgs.mdp]: For efficient BFGS minimization, use switch/shift/pme instead of cut-off.""}]"	"{""cg.edr"":""599b8be2d6c5de21fd153a0beff09596066c2bb04be4a126b0a1f6c69d127161"",""cg.log"":""9a8ca363f0526505b2fd2aaa4049c4c50621cf78146578ad2a8f915482e3dba1"",""cg.mdp"":""5c5e8393f1a508673ad47ffb400bb90289487fc69b71124b47a5965fdfcb9dab"",""cg.tpr"":""8155f7afdb3a913dfeb3db01d9f8999248f899e4ef98d9e931a5875ae7a92eb5"",""cg.trr"":""1a5619c4276aae163ec274eb3a2db4c21a57eaf533de4b7560f4f251b56e9ca7"",""cg_processed.mdp"":""bd92067110f269612c7954574f1e2075332ac2221da4db4c2e5d97d6b23db8ed"",""energy_physical.stdout_stderr.txt"":""0c0eaab849fed6ef7035be138fe720db0fe35ab6c7530be5b7142015a40f3288"",""final.g96"":""312d598c0449a538afe4fa9ee4543d070e81b9bdfc531de63e3c132d95f5f6c3"",""final_positionred.g96"":""1cd12879445ce0848a6fc01fb952ef8e8c6dfd7b2fc85ac394f1081d0bc3b64b"",""gmx_check_cg_trr.txt"":""8f0579054c2b56d32caef8e0c14c7b6923248667d596a81bb276cb8a331d5286"",""grompp_cg.stdout_stderr.txt"":""d1c2867b1cd32b5d86af289e40447018a054dcc65d3b1878f2a9b02a11123118"",""grompp_lbfgs.retry_maxwarn1.stdout_stderr.txt"":""4b9880fc6b37c826b7b4cc3453b50f20165a07a7dbfef7154e218dad80787e0e"",""grompp_lbfgs.stdout_stderr.txt"":""e423da90f59dbbf294fbc05f82a82b4614b418439dd286fc84db26de2ca9e6a7"",""grompp_physical.stdout_stderr.txt"":""ea78ba9ce97b18abb65f85c5c546c4534314e20fb43416d0e74f7cac84b0de04"",""lbfgs.edr"":""41c74b53351d46130e8e6b8233b1f59ba623b25889f5d691771b7d669f3fb713"",""lbfgs.log"":""9f68800c61b3619c351dbba61ace023a705d5f0fec603fa2d7a51ee4d7ae7f6e"",""lbfgs.mdp"":""db9aa53e0dd31e16b807ac8829d4d82cb8cb1d464bf6ca1095089c1c74d8a3ba"",""lbfgs.tpr"":""f53e08d80641bbd36ff3ffb7c01f39e304e2c2f5539807c68b4524f78d19145b"",""lbfgs.trr"":""b834f10bb95a08c756f8afdd4c3906079cb4e26a9f780016b623267de0626a9b"",""lbfgs_final.g96"":""7d41e864e11aba9e03de80a6d053eb6e9afed74dfeb4e9bcfa903982d0f1a39f"",""lbfgs_positionred.g96"":""8fe78b5c69fc2a920bc6ed9a5947f932b25d28dba3d6467d71e2afe03ba8fcd9"",""lbfgs_processed.mdp"":""dbf65cf1758fb16723be6c51c1e32eae6b710fb21b9bf19e7284c091bb58f04a"",""mdrun_cg.stdout_stderr.txt"":""fb7e0a3b7067c1dfa17bf7fd049772aa6d915234e2403a4d6f0db20e464d0c20"",""mdrun_lbfgs.stdout_stderr.txt"":""51a392cfe45c8d9d7c2e866cdae36b5d58a9e6594e44dcd71705bc10fdc05658"",""mdrun_physical.stdout_stderr.txt"":""c78ec317cfcb1356f0e709702c92b154f8ec8e71fb4a4e280126dad8cfa6a75d"",""pfbs_ani_restraint.itp"":""456236907fd7d560145424cb69b3a1cef6d598f6bf14105b954297033855ea24"",""physical.edr"":""3841a988d2e86cb0cb26dee47fbe4dcd112f9cd8389158cd0227a75fc8ca14aa"",""physical.log"":""66f7c424610ba3bf488a2216cd91d1617932d32915cd7e17d33e65d333a09aad"",""physical.mdp"":""ac0356c8d7c626b92fc151c99daae941f7ec59a6e86737c13283ec239c65bb81"",""physical.tpr"":""b8546e160f9db5990acf0b52bff7cc8f1ac893e470a6689441d6cb86382dd92b"",""physical_potential.xvg"":""ff97fabfa7b7e87b94cb1b34aeb5c6db180156636ce32b087b636cae7e263ce8"",""physical_processed.mdp"":""710a1c5213874d6034d30991867c056d27af35375013f47a0f98edfc3db07717"",""start.g96"":""41baeb9c356cf99a1669a39f741dfb4147717de0ce46134528141edf74e37c1d"",""topol_min.top"":""f03e80801bdd029836b341d55ab401406a858df5d3c7b47332d4338bfe4c8965"",""topol_physical.top"":""3e09251197564dc576cf1d3765556cd7dd623fba0c0b0e920a78d5da6928b3e3"",""trjconv_cg.stdout_stderr.txt"":""04057c8868c35ed21f882274656f148b7d0354ad68d8f336bb66d86851895be4"",""trjconv_lbfgs.stdout_stderr.txt"":""3ee5b4334ef79ec55190d2b914f26b520c39e6d62bafb0d3c93a61c6711c7967""}"	0aafd5a588f2077c4e3f15474692f77b6d8dc7b6cbf6173a0da629748096a583	/home/ls/projects/PFAS_mito_membrane_pilot/qm/PFBS/pre_qm_v2_mm_identifiability_20260926/executor_runtime/states/primary__BASE/runs/T_CC_060
